Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised production
2014-04-08 21.59.38,22.226,14.51,4.547,0.9515,0.9448
2014-04-08 22.59.38,22.833,14.51,4.547,0.9576,0.9482
2014-04-08 23.59.38,25.226,20.054,5.337,0.9641,0.9577
2014-04-09 00.59.38,25.226,20.054,5.337,0.9415,0.9567
2014-04-09 01.59.38,25.226,20.054,5.337,0.9049,0.9454
2014-04-09 02.59.38,25.226,20.054,5.337,0.8889,0.9503
2014-04-09 03.59.38,26.139,20.054,5.337,0.8834,0.9281
2014-04-09 04.59.38,32.304,20.054,5.337,0.8259,0.8695
2014-04-09 05.59.38,29.938,18.789,4.187,0.8033,0.8243
2014-04-09 06.59.38,27.335,8.115,3.29,0.9162,0.9369
2014-04-09 07.59.38,20.523,6.455,3.27,0.9134,0.9215
2014-04-09 08.59.38,19.482,4.722,3.243,0.9569,0.8865
2014-04-09 09.59.38,19.896,6.096,3.243,0.7833,0.5713
2014-04-09 10.59.38,19.896,4.781,3.243,0.5592,0.3646
2014-04-09 11.59.38,20.379,4.807,3.274,0.602,0.3277
2014-04-09 12.59.38,23.034,6.299,3.281,0.4925,0.2933
2014-04-09 13.59.38,24.305,6.554,3.335,0.4538,0.2765
2014-04-09 14.59.38,28.844,8.942,4.029,0.4559,0.2532
2014-04-09 15.59.38,31.763,20.054,5.337,0.3737,0.2244
2014-04-09 16.59.38,34.718,20.449,5.337,0.3402,0.2062
2014-04-09 17.59.38,36.687,20.449,5.337,0.2996,0.1978
2014-04-09 18.59.37,35.573,20.449,5.337,0.2521,0.1821
2014-04-09 19.59.37,34.762,20.449,5.337,0.1748,0.1364
2014-04-09 20.59.37,33.174,20.449,5.337,0.1523,0.1089
2014-04-09 21.59.37,33.114,20.449,5.337,0.1052,0.0541
2014-04-09 22.59.37,32.659,21.376,5.354,0.1132,0.0428
2014-04-09 23.59.37,34.485,48.371,45.368,0.135,0.0211
2014-04-10 00.59.37,34.485,48.371,45.368,0.1539,0.0049
2014-04-10 01.59.37,34.485,48.371,45.368,0.1273,0
2014-04-10 02.59.37,34.485,48.371,45.368,0.0558,0
2014-04-10 03.59.37,34.505,48.434,45.368,0.0349,0
2014-04-10 04.59.37,38.022,48.587,45.368,0.0077,0
2014-04-10 05.59.37,46.862,47.892,43.404,0,0
2014-04-10 06.59.37,34.242,44.373,40.341,0,0
2014-04-10 07.59.37,33.16,43.571,40.267,0,0
2014-04-10 08.59.37,32.593,42.789,41.284,0.0134,0
2014-04-10 09.59.37,32.068,42.251,41.703,0.0517,0
2014-04-10 10.59.37,31.334,42.063,41.703,0.0744,0
2014-04-10 11.59.37,31.334,42.063,41.703,0.0994,0
2014-04-10 12.59.37,32.836,42.063,41.703,0.1445,0
2014-04-10 13.59.37,33.36,42.682,42.227,0.1609,0
2014-04-10 14.59.37,34.481,46.36,43.059,0.1451,0.0129
2014-04-10 15.59.37,35.017,48.371,45.368,0.1398,0.0255
2014-04-10 16.59.37,45.113,48.587,45.368,0.1649,0.0517
2014-04-10 17.59.37,45.438,48.587,45.368,0.1697,0.0571
2014-04-10 18.59.37,41.754,48.509,45.368,0.1899,0.0722
2014-04-10 19.59.37,38.025,48.371,45.368,0.1958,0.0846
2014-04-10 20.59.37,35.1,48.371,45.368,0.2003,0.0921
2014-04-10 21.59.37,34.505,48.371,45.368,0.1676,0.0562
2014-04-10 22.59.37,34.505,48.371,45.368,0.1278,0.0421
2014-04-10 23.59.37,34.691,35.358,20.117,0.0715,0.0421
2014-04-11 00.59.37,34.691,35.358,20.117,0.0678,0.0272
2014-04-11 01.59.37,34.691,35.741,20.117,0.0436,0.0182
2014-04-11 02.59.37,34.691,35.741,20.117,0.0269,0.0168
2014-04-11 03.59.37,34.691,45.695,20.117,0.0231,0.0125
2014-04-11 04.59.37,52.745,45.695,20.117,0.0334,0.0101
2014-04-11 05.59.37,46.361,36.19,19.58,0.1065,0.0252
2014-04-11 06.59.37,34.506,33.644,18.663,0.1291,0.0231
2014-04-11 07.59.37,32.905,28.535,13.294,0.1155,0.0165
2014-04-11 08.59.37,31.917,23.818,9.199,0.1188,0.0209
2014-04-11 09.59.37,31.123,22.037,9.199,0.1128,0.0166
2014-04-11 10.59.37,30.873,20.712,9.199,0.0758,0.0113
2014-04-11 11.59.37,30.873,20.712,9.199,0.0835,0.0284
2014-04-11 12.59.37,31.541,20.712,12.653,0.0982,0.0506
2014-04-11 13.59.37,32.905,23.845,16.847,0.1518,0.1358
2014-04-11 14.59.37,33.529,29.838,19.137,0.1367,0.1703
2014-04-11 15.59.37,34.691,34.023,20.117,0.1139,0.1541
2014-04-11 16.59.37,38.175,35.358,20.117,0.156,0.1742
2014-04-11 17.59.37,38.723,35.358,20.117,0.1625,0.1802
2014-04-11 18.59.37,34.776,35.358,20.117,0.1295,0.1725
2014-04-11 19.59.37,34.691,35.358,20.117,0.0946,0.1812
2014-04-11 20.59.37,34.691,35.358,20.117,0.0302,0.1573
2014-04-11 21.59.37,34.691,35.358,20.117,0.0051,0.1433
2014-04-11 22.59.37,34.691,35.358,20.117,0.0024,0.1079
2014-04-11 23.59.37,31.062,16.83,5.913,0.1442,0.1237
2014-04-12 00.59.37,32.448,16.919,5.951,0.1522,0.108
2014-04-12 01.59.37,32.905,16.919,6.319,0.1594,0.1027
2014-04-12 02.59.37,34.435,16.919,6.319,0.1713,0.0994
2014-04-12 03.59.37,46.28,16.919,7.173,0.1653,0.0998
2014-04-12 04.59.37,46.28,16.864,7.008,0.1575,0.1076
2014-04-12 05.59.37,40.241,14.754,6.164,0.1624,0.1404
2014-04-12 06.59.37,33.321,14.972,5.913,0.16,0.163
2014-04-12 07.59.37,29.62,14.003,5.73,0.1459,0.1712
2014-04-12 08.59.37,23.896,7.414,3.85,0.1425,0.1811
2014-04-12 09.59.37,17.315,5.227,3.755,0.1942,0.1849
2014-04-12 10.59.37,16.321,5.044,3.755,0.2927,0.2227
2014-04-12 11.59.37,16.321,5.044,3.755,0.3782,0.2965
2014-04-12 12.59.37,16.321,5.044,3.755,0.5534,0.4248
2014-04-12 13.59.37,16.321,5.044,3.959,0.6534,0.5589
2014-04-12 14.59.37,17.209,10.564,5.817,0.6328,0.5796
2014-04-12 15.59.37,18.42,11.499,5.817,0.5653,0.5459
2014-04-12 16.59.37,24.361,11.499,5.817,0.4668,0.4763
2014-04-12 17.59.37,24.361,11.499,5.817,0.4464,0.4665
2014-04-12 18.59.37,24.968,11.499,5.817,0.3666,0.4013
2014-04-12 19.59.37,24.361,11.499,5.817,0.3266,0.4203
2014-04-12 20.59.37,24.361,11.499,5.817,0.3779,0.5049
2014-04-12 21.59.37,24.361,11.499,5.817,0.362,0.4965
2014-04-12 22.59.37,24.361,11.499,5.817,0.3224,0.4437
2014-04-12 23.59.37,23.086,6.212,4.44,0.6987,0.3611
2014-04-13 00.59.37,23.086,6.212,4.44,0.7265,0.3566
2014-04-13 01.59.37,23.086,6.212,4.44,0.7343,0.3775
2014-04-13 02.59.37,23.557,6.212,4.44,0.6773,0.4183
2014-04-13 03.59.37,23.557,6.212,4.44,0.6245,0.4308
2014-04-13 04.59.37,23.557,6.212,4.44,0.6498,0.4125
2014-04-13 05.59.37,23.096,6.212,4.44,0.749,0.4557
2014-04-13 06.59.37,21.321,5.899,4.213,0.7183,0.4659
2014-04-13 07.59.37,9.971,3.659,2.733,0.866,0.6175
2014-04-13 08.59.37,3.715,3.175,2.577,0.9289,0.7212
2014-04-13 09.59.37,3.715,3.175,2.577,0.8846,0.5752
2014-04-13 10.59.37,3.038,3.175,2.577,0.9835,0.7258
2014-04-13 11.59.37,2.077,3.175,2.593,1,0.8976
2014-04-13 12.59.37,2.077,3.36,3.153,1,0.9658
2014-04-13 13.59.37,3.715,3.63,3.328,1,0.9867
2014-04-13 14.59.37,9.971,5.627,4.387,1,0.9649
2014-04-13 15.59.37,19.134,6.212,4.44,0.9976,0.8643
2014-04-13 16.59.37,23.086,6.232,4.44,0.9961,0.8192
2014-04-13 17.59.37,24.898,6.259,4.44,0.9702,0.7101
2014-04-13 18.59.37,23.086,6.259,4.44,0.8719,0.5439
2014-04-13 19.59.37,23.086,6.259,4.44,0.7744,0.4638
2014-04-13 20.59.37,23.086,6.259,4.44,0.6634,0.402
2014-04-13 21.59.37,23.086,6.259,4.44,0.6297,0.3663
2014-04-13 22.59.36,23.086,6.259,4.44,0.4602,0.2719
2014-04-13 23.59.36,23.348,20.045,6.762,0.3556,0.2363
2014-04-14 00.59.36,23.348,20.045,6.762,0.2957,0.1948
2014-04-14 01.59.36,23.348,20.34,6.762,0.1935,0.1379
2014-04-14 02.59.36,23.348,20.34,6.762,0.1792,0.1141
2014-04-14 03.59.36,23.36,20.34,6.762,0.1848,0.1055
2014-04-14 04.59.36,24.294,20.44,6.762,0.2085,0.1127
2014-04-14 05.59.36,24.971,18.549,5.686,0.4049,0.2179
2014-04-14 06.59.36,23.721,3.913,3.869,0.596,0.325
2014-04-14 07.59.36,21.43,3.842,3.536,0.669,0.3483
2014-04-14 08.59.36,16.405,3.816,3.531,0.7027,0.3386
2014-04-14 09.59.36,20.657,3.783,3.772,0.6697,0.3222
2014-04-14 10.59.36,14.645,3.709,3.672,0.5913,0.3151
2014-04-14 11.59.36,14.418,3.67,3.657,0.5269,0.316
2014-04-14 12.59.36,14.418,3.67,3.659,0.3935,0.2637
2014-04-14 13.59.36,14.582,3.67,3.659,0.327,0.2247
2014-04-14 14.59.36,19.57,3.714,4.629,0.398,0.2396
2014-04-14 15.59.36,22.886,17.583,6.68,0.4652,0.238
2014-04-14 16.59.36,23.628,20.34,6.762,0.5176,0.2628
2014-04-14 17.59.36,24.964,20.34,7.155,0.5334,0.3223
2014-04-14 18.59.36,24.089,20.045,6.779,0.5438,0.3789
2014-04-14 19.59.36,24.089,20.045,6.762,0.5367,0.3479
2014-04-14 20.59.36,24.089,20.045,6.762,0.5011,0.2888
2014-04-14 21.59.36,23.844,20.045,6.762,0.433,0.2794
2014-04-14 22.59.36,24.089,20.045,6.762,0.3748,0.2619
2014-04-14 23.59.36,24.579,25.85,7.173,0.1206,0.2916
2014-04-15 00.59.36,24.579,25.85,7.173,0.1342,0.3562
2014-04-15 01.59.36,24.579,25.85,7.173,0.1453,0.3902
2014-04-15 02.59.36,24.579,25.85,7.173,0.1411,0.3756
2014-04-15 03.59.36,24.644,25.85,7.173,0.1107,0.373
2014-04-15 04.59.36,26.132,25.85,7.173,0.0878,0.3668
2014-04-15 05.59.36,27.593,13.502,4.572,0.0681,0.2671
2014-04-15 06.59.36,32.442,10.014,3.47,0.1726,0.3944
2014-04-15 07.59.36,24.319,9.935,3.237,0.2379,0.4387
2014-04-15 08.59.36,22.229,10.682,3.237,0.2653,0.4131
2014-04-15 09.59.36,25.188,12.993,3.274,0.2369,0.3879
2014-04-15 10.59.36,22.757,12.087,3.274,0.1836,0.3205
2014-04-15 11.59.36,22.94,11.915,3.274,0.1165,0.2503
2014-04-15 12.59.36,22.757,11.915,3.31,0.0856,0.2461
2014-04-15 13.59.36,23.764,11.915,3.633,0.0799,0.2248
2014-04-15 14.59.36,27.665,12.929,4.708,0.0926,0.2633
2014-04-15 15.59.36,31.098,25.372,7.094,0.0507,0.2359
2014-04-15 16.59.36,34.692,26.739,7.21,0,0.1786
2014-04-15 17.59.36,35.475,27.37,7.274,0,0.1466
2014-04-15 18.59.36,34.955,27.37,7.274,0,0.1494
2014-04-15 19.59.36,34.275,27.37,7.285,0,0.1408
2014-04-15 20.59.36,34.034,27.556,7.285,0,0.1293
2014-04-15 21.59.36,34.275,27.65,7.331,0,0.1041
2014-04-15 22.59.36,35.368,28.179,7.425,0,0.0569
2014-04-15 23.59.36,34.067,42.074,44.901,0.129,0.0282
2014-04-16 00.59.36,34.067,43.395,45.045,0.1351,0.014
2014-04-16 01.59.36,34.067,45.337,45.127,0.1415,0.0069
2014-04-16 02.59.36,34.079,45.337,45.246,0.1537,0
2014-04-16 03.59.36,35.75,45.337,45.246,0.1233,0
2014-04-16 04.59.36,45.261,55.493,45.246,0.1453,0.0037
2014-04-16 05.59.36,42.384,42.053,42.702,0.2011,0.0372
2014-04-16 06.59.36,35.344,40.162,40.106,0.1781,0.0191
2014-04-16 07.59.36,33.585,39.344,39.367,0.1898,0.0156
2014-04-16 08.59.36,32.448,32.359,38.551,0.2255,0.0222
2014-04-16 09.59.36,31.336,28.279,38.105,0.2352,0.0111
2014-04-16 10.59.36,30.67,24.634,36.223,0.2851,0.0169
2014-04-16 11.59.36,26.667,23.767,35.635,0.3066,0.0302
2014-04-16 12.59.36,26.667,23.767,35.635,0.3353,0.0479
2014-04-16 13.59.36,30.469,23.767,35.635,0.3973,0.0704
2014-04-16 14.59.36,32.369,23.767,37.957,0.4988,0.0963
2014-04-16 15.59.36,34.067,25.263,42.076,0.4482,0.0902
2014-04-16 16.59.36,36.725,39.416,43.129,0.5021,0.1053
2014-04-16 17.59.36,43.616,40.968,43.433,0.4901,0.1011
2014-04-16 18.59.36,36.304,40.968,44.204,0.6081,0.107
2014-04-16 19.59.36,34.478,40.968,43.433,0.6539,0.1238
2014-04-16 20.59.36,33.915,39.416,43.433,0.8011,0.1632
2014-04-16 21.59.36,32.426,39.416,43.433,0.8651,0.1928
2014-04-16 22.59.36,32.426,39.416,43.433,0.8276,0.2022
2014-04-16 23.59.36,27.803,16.769,4.456,0.0779,0.2133
2014-04-17 00.59.36,26.188,16.769,4.456,0.1354,0.246
2014-04-17 01.59.36,26.085,16.769,4.456,0.1757,0.2857
2014-04-17 02.59.36,26.085,16.769,4.456,0.2066,0.3481
2014-04-17 03.59.36,26.085,16.769,4.456,0.2518,0.4068
2014-04-17 04.59.36,26.085,16.769,4.456,0.2835,0.4368
2014-04-17 05.59.36,23.6,15.469,4.267,0.3374,0.4858
2014-04-17 06.59.36,21.706,7.243,3.274,0.3255,0.4719
2014-04-17 07.59.36,20.597,5.235,3.25,0.4287,0.5781
2014-04-17 08.59.36,18.144,4.561,3.227,0.5429,0.6753
2014-04-17 09.59.36,3.659,3.747,3.204,0.4958,0.7166
2014-04-17 10.59.36,2.52,3.688,3.204,0.5653,0.7347
2014-04-17 11.59.36,2.52,3.688,3.204,0.6377,0.8092
2014-04-17 12.59.36,2.52,3.688,3.214,0.612,0.8272
2014-04-17 13.59.36,21.543,3.785,3.274,0.8106,0.9472
2014-04-17 14.59.36,26.188,6.531,3.768,0.8261,0.9447
2014-04-17 15.59.36,27.199,16.769,4.456,0.4758,0.7591
2014-04-17 16.59.36,32.638,17.965,4.456,0.2912,0.52
2014-04-17 17.59.36,35.282,18.022,4.456,0.2198,0.4606
2014-04-17 18.59.36,26.188,18.022,4.456,0.1781,0.396
2014-04-17 19.59.36,26.188,18.022,4.456,0.1841,0.3595
2014-04-17 20.59.36,27.18,18.022,4.456,0.15,0.2809
2014-04-17 21.59.36,27.18,18.103,4.456,0.0665,0.1761
2014-04-17 22.59.36,32.378,18.231,4.456,0.0071,0.1007
2014-04-17 23.59.36,31.802,47.311,17.168,0.0655,0.0629
2014-04-18 00.59.36,31.802,47.311,17.168,0.0715,0.054
2014-04-18 01.59.36,31.802,47.311,17.168,0.0747,0.0598
2014-04-18 02.59.35,31.802,47.311,17.168,0.0757,0.0616
2014-04-18 03.59.35,32.6,47.311,17.168,0.1025,0.104
2014-04-18 04.59.35,32.796,47.311,17.168,0.0922,0.0963
2014-04-18 05.59.35,39.341,45.477,16.534,0.1713,0.1701
2014-04-18 06.59.35,35.876,43.512,15.925,0.2381,0.2033
2014-04-18 07.59.35,33.913,42.652,15.673,0.636,0.5118
2014-04-18 08.59.35,31.336,42.126,14.598,0.8798,0.7077
2014-04-18 09.59.35,31.35,42.69,14.598,0.8497,0.6124
2014-04-18 10.59.35,31.559,42.967,14.598,0.8015,0.568
2014-04-18 11.59.35,31.336,42.967,14.831,0.6909,0.5365
2014-04-18 12.59.35,31.559,43.846,15.996,0.4884,0.4534
2014-04-18 13.59.35,31.802,44.953,16.303,0.4718,0.4472
2014-04-18 14.59.35,32.71,46.497,16.9,0.4992,0.4454
2014-04-18 15.59.35,33.721,47.311,17.168,0.4029,0.3789
2014-04-18 16.59.35,35.494,47.311,17.168,0.3006,0.2748
2014-04-18 17.59.35,35.533,47.396,17.168,0.3002,0.2756
2014-04-18 18.59.35,35.123,47.311,17.168,0.2571,0.2837
2014-04-18 19.59.35,34.871,47.311,17.168,0.2448,0.2785
2014-04-18 20.59.35,34.394,47.311,17.168,0.2679,0.2678
2014-04-18 21.59.35,33.217,47.311,17.168,0.2841,0.261
2014-04-18 22.59.35,33.217,47.311,17.168,0.2046,0.2115
2014-04-18 23.59.35,30.075,16.226,13.678,0.1794,0.1561
2014-04-19 00.59.35,30.03,16.281,13.678,0.0502,0.1037
2014-04-19 01.59.35,30.183,16.332,13.678,0.0009,0.0679
2014-04-19 02.59.35,30.848,16.332,13.678,0,0.0314
2014-04-19 03.59.35,32.668,16.609,13.678,0,0.0174
2014-04-19 04.59.35,39.526,17.471,13.678,0,0.0091
2014-04-19 05.59.35,33.11,16.226,13.678,0,0
2014-04-19 06.59.35,29.855,15.185,13.481,0,0
2014-04-19 07.59.35,27.874,14.208,13.144,0,0
2014-04-19 08.59.35,25.631,12.591,11.269,0,0
2014-04-19 09.59.35,25.208,12.062,11.269,0,0
2014-04-19 10.59.35,18.101,8.785,11.269,0,0
2014-04-19 11.59.35,18.043,8.785,11.269,0,0
2014-04-19 12.59.35,18.043,8.785,11.269,0,0
2014-04-19 13.59.35,18.043,8.785,12.953,0,0
2014-04-19 14.59.35,22.36,14.368,13.394,0,0
2014-04-19 15.59.35,25.33,15.666,13.678,0,0
2014-04-19 16.59.35,28.056,16.179,13.678,0,0
2014-04-19 17.59.35,28.063,16.179,13.678,0,0
2014-04-19 18.59.35,28.056,16.179,13.678,0,0
2014-04-19 19.59.35,28.056,16.179,13.678,0,0
2014-04-19 20.59.35,28.056,16.179,13.678,0,0.0128
2014-04-19 21.59.35,28.056,16.179,13.678,0,0.1112
2014-04-19 22.59.35,28.056,16.179,13.678,0,0.1336
2014-04-19 23.59.35,27.294,20.748,17.59,0.1475,0.1324
2014-04-20 00.59.35,27.294,20.748,17.59,0.1042,0.1018
2014-04-20 01.59.35,27.294,20.748,17.59,0.0386,0.0692
2014-04-20 02.59.35,27.294,23.27,17.59,0.0125,0.044
2014-04-20 03.59.35,27.294,23.413,17.59,0,0.0411
2014-04-20 04.59.35,27.294,20.748,17.59,0.0207,0.0639
2014-04-20 05.59.35,27.294,20.587,17.59,0.0606,0.0891
2014-04-20 06.59.35,26.97,19.548,17.087,0.0421,0.0843
2014-04-20 07.59.35,24.344,16.206,15.708,0.0791,0.1057
2014-04-20 08.59.35,18.347,9.142,13.18,0.1112,0.1229
2014-04-20 09.59.35,19.5,11.462,13.18,0.1076,0.1158
2014-04-20 10.59.35,13.97,8.9,13.18,0.1061,0.1194
2014-04-20 11.59.35,13.97,8.9,13.18,0.1622,0.1283
2014-04-20 12.59.35,14.463,9.142,14.461,0.2206,0.1356
2014-04-20 13.59.35,17.777,13.324,16.519,0.2091,0.1233
2014-04-20 14.59.35,22.997,20.185,17.206,0.1788,0.1039
2014-04-20 15.59.35,25.952,20.587,17.59,0.1942,0.1157
2014-04-20 16.59.35,27.294,20.587,17.59,0.2268,0.1461
2014-04-20 17.59.35,30.145,20.587,17.59,0.2626,0.1685
2014-04-20 18.59.35,28.106,20.587,17.59,0.2584,0.1565
2014-04-20 19.59.35,29.906,20.587,17.59,0.2488,0.1242
2014-04-20 20.59.35,29.906,20.587,17.59,0.2214,0.0968
2014-04-20 21.59.35,27.371,20.587,17.59,0.2952,0.0989
2014-04-20 22.59.35,35.869,20.587,17.59,0.3647,0.1152
2014-04-20 23.59.35,32.564,44.031,13.589,0.0467,0.1476
2014-04-21 00.59.35,32.739,44.031,13.589,0.0911,0.1724
2014-04-21 01.59.35,32.739,44.031,13.589,0.1002,0.2006
2014-04-21 02.59.35,32.739,44.031,13.589,0.1284,0.2348
2014-04-21 03.59.35,32.739,44.031,13.589,0.1986,0.2862
2014-04-21 04.59.35,32.773,44.049,13.589,0.1972,0.3278
2014-04-21 05.59.35,32.928,43.483,12.776,0.2129,0.3476
2014-04-21 06.59.35,38.477,40.011,12.168,0.2358,0.3496
2014-04-21 07.59.35,32.74,40.196,11.83,0.2395,0.3334
2014-04-21 08.59.35,32.635,39.066,11.678,0.2372,0.3158
2014-04-21 09.59.35,31.932,37.983,11.11,0.2684,0.2992
2014-04-21 10.59.35,30.942,33.582,9.005,0.2841,0.2593
2014-04-21 11.59.35,30.745,33.582,9.005,0.2152,0.172
2014-04-21 12.59.35,30.942,34.223,11.334,0.1099,0.1022
2014-04-21 13.59.35,31.66,39.547,12.33,0.0519,0.0453
2014-04-21 14.59.35,33.001,43.195,12.954,0.0563,0.0306
2014-04-21 15.59.35,33.864,44.043,13.589,0.1358,0.0721
2014-04-21 16.59.35,34.69,44.268,13.589,0.2097,0.123
2014-04-21 17.59.35,32.831,44.031,13.589,0.2563,0.1597
2014-04-21 18.59.35,31.578,44.031,13.589,0.3283,0.1781
2014-04-21 19.59.35,31.489,44.031,13.589,0.3408,0.2072
2014-04-21 20.59.35,31.489,44.031,13.589,0.3533,0.2669
2014-04-21 21.59.35,31.489,44.031,13.589,0.3535,0.2641
2014-04-21 22.59.35,31.489,44.031,13.589,0.2793,0.2158
2014-04-21 23.59.35,31.587,44.903,44.336,0.1819,0.1171
2014-04-22 00.59.35,31.587,44.903,44.336,0.2398,0.1517
2014-04-22 01.59.35,31.587,44.903,44.336,0.3676,0.2278
2014-04-22 02.59.35,31.587,44.903,44.336,0.4417,0.2853
2014-04-22 03.59.35,31.587,44.903,44.336,0.5325,0.3357
2014-04-22 04.59.35,31.587,44.903,44.336,0.51,0.3243
2014-04-22 05.59.35,29.738,43.56,42.878,0.5349,0.3072
2014-04-22 06.59.34,31.722,44.332,41.341,0.5657,0.2764
2014-04-22 07.59.34,34.036,43.733,40.478,0.4995,0.2536
2014-04-22 08.59.34,32.51,41.602,39.723,0.4483,0.2294
2014-04-22 09.59.34,32.448,41.667,39.723,0.4173,0.233
2014-04-22 10.59.34,31.573,40.427,39.723,0.4432,0.2609
2014-04-22 11.59.34,31.573,40.427,39.982,0.3626,0.2548
2014-04-22 12.59.34,31.587,40.427,41.579,0.2751,0.2206
2014-04-22 13.59.34,31.674,43.476,41.713,0.2385,0.165
2014-04-22 14.59.34,32.787,45.261,43.722,0.23,0.1204
2014-04-22 15.59.34,33.992,45.301,44.336,0.2186,0.0925
2014-04-22 16.59.34,35.9,45.61,44.336,0.2288,0.1035
2014-04-22 17.59.34,36.016,45.124,44.336,0.1986,0.1002
2014-04-22 18.59.34,43.38,44.903,44.336,0.162,0.1007
2014-04-22 19.59.34,42.988,44.903,44.336,0.1942,0.1205
2014-04-22 20.59.34,36.016,44.903,44.336,0.25,0.1434
2014-04-22 21.59.34,33.2,44.903,44.336,0.2852,0.2076
2014-04-22 22.59.34,33.694,44.903,44.336,0.3168,0.2414
2014-04-22 23.59.34,33.173,44.62,33.018,0.3135,0.3027
2014-04-23 00.59.34,33.173,44.62,33.018,0.3227,0.3137
2014-04-23 01.59.34,33.173,44.62,33.018,0.3679,0.3186
2014-04-23 02.59.34,33.173,44.62,33.018,0.3693,0.3298
2014-04-23 03.59.34,33.648,44.62,33.018,0.3379,0.3252
2014-04-23 04.59.34,51.15,44.62,33.018,0.3557,0.298
2014-04-23 05.59.34,41,44.68,32.627,0.3535,0.2921
2014-04-23 06.59.34,35.409,41.474,31.761,0.32,0.2793
2014-04-23 07.59.34,33.538,37.763,29.777,0.3612,0.2722
2014-04-23 08.59.34,32.422,33.738,29.285,0.2953,0.2241
2014-04-23 09.59.34,31.833,38.347,29.285,0.1959,0.1807
2014-04-23 10.59.34,31.66,38.347,29.285,0.2396,0.2366
2014-04-23 11.59.34,31.66,38.347,29.285,0.2709,0.2593
2014-04-23 12.59.34,31.989,40.179,30.374,0.2149,0.2389
2014-04-23 13.59.34,32.567,41.151,31.024,0.1253,0.172
2014-04-23 14.59.34,33.564,43.903,32.585,0.0363,0.0908
2014-04-23 15.59.34,35.138,45.778,33.018,0,0.0493
2014-04-23 16.59.34,35.726,46.76,33.178,0,0.0078
2014-04-23 17.59.34,35.726,46.8,33.018,0,0
2014-04-23 18.59.34,35.145,44.979,33.018,0,0.0214
2014-04-23 19.59.34,35.145,46.676,33.018,0,0.1006
2014-04-23 20.59.34,28.74,44.62,33.018,0.0042,0.214
2014-04-23 21.59.34,28.74,44.62,33.018,0.1415,0.3912
2014-04-23 22.59.34,28.74,44.62,33.018,0.1865,0.4131
2014-04-23 23.59.34,29.999,44.954,46.161,0.3988,0.3528
2014-04-24 00.59.34,29.999,44.954,46.161,0.3127,0.3002
2014-04-24 01.59.34,29.999,44.954,46.161,0.2289,0.2673
2014-04-24 02.59.34,31.719,44.954,46.161,0.1982,0.2306
2014-04-24 03.59.34,35.089,45.015,46.161,0.1797,0.217
2014-04-24 04.59.34,39.302,46.038,46.161,0.1088,0.222
2014-04-24 05.59.34,46.832,45.88,45.597,0.0976,0.221
2014-04-24 06.59.34,37.827,45.58,44.236,0.1091,0.2082
2014-04-24 07.59.34,34.866,45.018,43.446,0.1369,0.198
2014-04-24 08.59.34,32.905,44.153,41.878,0.0975,0.1661
2014-04-24 09.59.34,32.5,44.153,42.115,0.0692,0.1543
2014-04-24 10.59.34,32.099,44.43,43.415,0.0756,0.1541
2014-04-24 11.59.34,32.065,44.43,44.786,0.1232,0.1569
2014-04-24 12.59.34,32.905,44.718,45.067,0.1298,0.1592
2014-04-24 13.59.34,32.905,45.123,45.101,0.0522,0.1073
2014-04-24 14.59.34,34.588,45.194,46.161,0.0046,0.0586
2014-04-24 15.59.34,35.845,46.384,46.161,0.0046,0.0519
2014-04-24 16.59.34,35.862,46.499,46.161,0.0234,0.0622
2014-04-24 17.59.34,34.604,45.5,46.161,0.0436,0.07
2014-04-24 18.59.34,33.741,44.954,46.161,0.0712,0.0744
2014-04-24 19.59.34,33.741,44.954,46.161,0.1146,0.0838
2014-04-24 20.59.34,33.741,44.954,46.161,0.1624,0.1192
2014-04-24 21.59.34,33.438,44.954,46.161,0.1559,0.1291
2014-04-24 22.59.34,33.741,44.954,46.161,0.1861,0.1555
2014-04-24 23.59.34,32.677,24.579,14.06,0.2237,0.2026
2014-04-25 00.59.34,32.677,24.579,14.06,0.2749,0.2634
2014-04-25 01.59.34,32.828,24.579,14.06,0.3416,0.2958
2014-04-25 02.59.34,32.885,24.579,14.06,0.3782,0.2662
2014-04-25 03.59.34,32.947,24.605,14.06,0.3498,0.2241
2014-04-25 04.59.34,34.456,24.893,14.06,0.3061,0.187
2014-04-25 05.59.34,33.359,24.262,13.7,0.3325,0.1791
2014-04-25 06.59.34,42.205,23.533,13.045,0.3181,0.1578
2014-04-25 07.59.34,34.778,22.793,12.71,0.3276,0.1642
2014-04-25 08.59.34,32.564,20.598,11.546,0.3163,0.1617
2014-04-25 09.59.34,33.168,22.615,11.95,0.2955,0.1727
2014-04-25 10.59.34,32.778,22.016,11.546,0.2207,0.1672
2014-04-25 11.59.34,32.042,22.016,11.546,0.1906,0.1449
2014-04-25 12.59.34,32.018,22.51,12.681,0.1844,0.129
2014-04-25 13.59.34,32.668,23.179,13.503,0.2018,0.1227
2014-04-25 14.59.34,33.57,24.158,13.813,0.1787,0.1209
2014-04-25 15.59.34,35.666,24.579,14.017,0.1129,0.0992
2014-04-25 16.59.34,37.212,24.579,14.06,0.0867,0.1098
2014-04-25 17.59.34,35.097,24.579,14.06,0.0754,0.1303
2014-04-25 18.59.34,33.637,24.579,14.06,0.1076,0.1511
