Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised Production
2012-01-18 13.00.00,31.516,37.042,13.428,0.7862,0.4115
2012-01-18 14.00.00,31.031,35.716,13.428,0.821,0.4441
2012-01-18 15.00.00,24.673,26.964,14.517,0.924,0.5614
2012-01-18 16.00.00,24.536,26.458,14.793,0.8319,0.5174
2012-01-18 17.00.00,24.536,26.458,14.793,0.7349,0.47
2012-01-18 18.00.00,24.536,26.458,14.793,0.6966,0.3994
2012-01-18 19.00.00,24.536,26.458,14.793,0.9354,0.5608
2012-01-18 20.00.00,24.536,26.458,14.793,0.9936,0.6499
2012-01-18 21.00.00,24.661,26.458,14.793,0.9789,0.5218
2012-01-18 22.00.00,25.309,26.458,14.793,0.9487,0.4339
2012-01-18 23.00.00,24.661,26.458,14.793,0.8408,0.3801
2012-01-19 00.00.00,25.551,42.164,14.258,0.2461,0.3533
2012-01-19 01.00.00,25.551,42.164,14.258,0.3013,0.3984
2012-01-19 02.00.00,25.551,42.164,14.258,0.4043,0.508
2012-01-19 03.00.00,25.551,42.164,14.258,0.407,0.5565
2012-01-19 04.00.00,25.551,42.164,14.258,0.3655,0.5628
2012-01-19 05.00.00,26.338,42.164,14.258,0.3066,0.5188
2012-01-19 06.00.00,28.696,42.164,12.624,0.2441,0.5092
2012-01-19 07.00.00,28.696,41.01,12.978,0.2079,0.5206
2012-01-19 08.00.00,29.438,41.869,13.104,0.1862,0.4827
2012-01-19 09.00.00,29.438,42.603,13.016,0.11,0.3009
2012-01-19 10.00.00,30.875,41.98,12.938,0.0646,0.2193
2012-01-19 11.00.00,32.09,41.98,12.938,0.0218,0.142
2012-01-19 12.00.00,31.58,42.556,12.938,0.0377,0.1515
2012-01-19 13.00.00,31.602,43.234,13.615,0.0321,0.126
2012-01-19 14.00.00,32.222,44.145,14.187,0.0057,0.1145
2012-01-19 15.00.00,32.222,44.758,14.258,0.0072,0.1397
2012-01-19 16.00.00,33.234,44.901,14.258,0.0152,0.1936
2012-01-19 17.00.00,34.134,44.901,14.258,0.053,0.2592
2012-01-19 18.00.00,33.357,44.901,14.258,0.1272,0.4194
2012-01-19 19.00.00,32.591,44.901,14.258,0.1332,0.4729
2012-01-19 20.00.00,32.222,44.901,14.258,0.1664,0.5479
2012-01-19 21.00.00,32.222,44.901,14.258,0.2463,0.536
2012-01-19 22.00.00,31.75,44.156,14.258,0.2272,0.515
2012-01-19 23.00.00,32.222,44.901,14.258,0.2062,0.4519
2012-01-20 00.00.00,32.668,48.094,33.555,0.4472,0.3366
2012-01-20 01.00.00,32.668,48.094,33.555,0.3768,0.2726
2012-01-20 02.00.00,32.668,48.094,33.555,0.3294,0.2738
2012-01-20 03.00.00,32.668,48.094,33.555,0.2871,0.2721
2012-01-20 04.00.00,32.866,48.094,33.555,0.267,0.2476
2012-01-20 05.00.00,33.359,48.094,33.555,0.2929,0.2318
2012-01-20 06.00.00,33.882,47.108,31.287,0.2942,0.2134
2012-01-20 07.00.00,36.599,47.841,31.739,0.2742,0.2036
2012-01-20 08.00.00,39.6,48.072,32.286,0.2658,0.1889
2012-01-20 09.00.00,35.195,46.588,30.737,0.2686,0.145
2012-01-20 10.00.00,35.321,46.249,30.426,0.1875,0.0421
2012-01-20 11.00.00,33.946,46.211,30.41,0.1012,0
2012-01-20 12.00.00,33.359,46.211,30.41,0.0704,0
2012-01-20 13.00.00,33.359,46.213,31.704,0.0448,0
2012-01-20 14.00.00,33.425,47.571,32.417,0.0153,0
2012-01-20 15.00.00,34.013,48.094,33.555,0.1039,0
2012-01-20 16.00.00,35.78,48.094,33.555,0.1639,0
2012-01-20 17.00.00,36.51,48.094,33.555,0.1477,0
2012-01-20 18.00.00,36.586,48.094,33.555,0.1619,0
2012-01-20 19.00.00,35.888,48.094,33.555,0.1961,0
2012-01-20 20.00.00,35.76,48.094,33.555,0.1417,0
2012-01-20 21.00.00,35.692,48.094,33.555,0.1398,0
2012-01-20 22.00.00,35.692,48.576,33.555,0.1622,0
2012-01-20 23.00.00,34.378,48.097,33.555,0.1442,0.0026
2012-01-21 00.00.00,33.619,20.43,14.876,0.0307,0.0282
2012-01-21 01.00.00,32.701,20.43,14.562,0.0149,0.0169
2012-01-21 02.00.00,31.702,17.428,14.496,0.0702,0.0759
2012-01-21 03.00.00,29.353,16.001,14.31,0.1372,0.1392
2012-01-21 04.00.00,26.557,15.006,14.219,0.1877,0.1648
2012-01-21 05.00.00,25.494,15.006,14.219,0.3072,0.2837
2012-01-21 06.00.00,25.098,15.006,14.219,0.3917,0.4159
2012-01-21 07.00.00,24.253,14.845,14.219,0.4415,0.5179
2012-01-21 08.00.00,22.319,14.338,14.078,0.6706,0.7214
2012-01-21 09.00.00,19.296,13.174,12.527,0.8821,0.8645
2012-01-21 10.00.00,15.336,13.048,12.491,0.8438,0.811
2012-01-21 11.00.00,14.386,12.966,12.491,0.7966,0.7036
2012-01-21 12.00.00,13.935,12.966,12.491,0.399,0.3576
2012-01-21 13.00.00,13.935,12.966,12.491,0.2939,0.3037
2012-01-21 14.00.00,13.901,12.966,13.626,0.4733,0.4616
2012-01-21 15.00.00,13.901,14.326,14.219,0.378,0.3891
2012-01-21 16.00.00,13.935,14.326,14.219,0.374,0.3825
2012-01-21 17.00.00,14.684,14.326,14.219,0.3736,0.3904
2012-01-21 18.00.00,13.935,14.326,14.219,0.3158,0.3796
2012-01-21 19.00.00,13.935,14.326,14.219,0.3062,0.3476
2012-01-21 20.00.00,13.935,14.326,14.219,0.3082,0.2886
2012-01-21 21.00.00,13.935,14.326,14.219,0.2385,0.2256
2012-01-21 22.00.00,13.935,14.372,14.219,0.1207,0.1036
2012-01-21 23.00.00,13.935,14.372,14.219,0.1333,0.1015
2012-01-22 00.00.00,19.481,33.567,58.122,0.0321,0.0712
2012-01-22 01.00.00,19.481,33.567,58.122,0.0735,0.1158
2012-01-22 02.00.00,19.481,33.567,58.122,0.1064,0.107
2012-01-22 03.00.00,19.481,33.567,58.122,0.1608,0.1227
2012-01-22 04.00.00,19.481,33.567,58.122,0.1816,0.1693
2012-01-22 05.00.00,19.661,33.567,58.122,0.1747,0.1562
2012-01-22 06.00.00,19.665,33.567,58.122,0.1196,0.0984
2012-01-22 07.00.00,19.685,33.567,58.122,0.0322,0.0504
2012-01-22 08.00.00,19.701,29.493,57.44,0.0278,0.0813
2012-01-22 09.00.00,19.53,13.591,55.153,0.1591,0.1943
2012-01-22 10.00.00,13.693,13.202,55.153,0.2914,0.3523
2012-01-22 11.00.00,13.693,13.202,55.153,0.3049,0.3868
2012-01-22 12.00.00,13.693,13.202,55.315,0.2982,0.3607
2012-01-22 13.00.00,13.693,13.863,55.943,0.2538,0.2943
2012-01-22 14.00.00,19.714,28.204,57.747,0.1887,0.2163
2012-01-22 15.00.00,20.017,33.567,58.122,0.1782,0.2069
2012-01-22 16.00.00,24.759,33.717,58.122,0.2127,0.214
2012-01-22 17.00.00,28.117,33.717,58.122,0.2165,0.2213
2012-01-22 18.00.00,28.117,33.717,58.122,0.1815,0.2208
2012-01-22 19.00.00,28.117,33.717,58.122,0.1444,0.207
2012-01-22 20.00.00,28.117,33.717,58.122,0.1143,0.1759
2012-01-22 21.00.00,28.117,33.761,58.122,0.0374,0.1208
2012-01-22 22.00.00,28.117,34.238,58.122,0.0011,0.0543
2012-01-22 23.00.00,28.117,35.474,58.122,0,0.0315
2012-01-23 00.00.00,34.56,50.813,47.278,0.0087,0.0202
2012-01-23 01.00.00,34.56,50.813,47.278,0,0.0184
2012-01-23 02.00.00,34.56,50.813,47.278,0,0.012
2012-01-23 03.00.00,34.56,50.813,47.278,0,0
2012-01-23 04.00.00,34.56,50.813,47.278,0,0
2012-01-23 05.00.00,35.551,50.813,47.278,0,0
2012-01-23 06.00.00,36.259,49.781,47.034,0,0
2012-01-23 07.00.00,41.111,51.162,47.372,0,0
2012-01-23 08.00.00,39.745,50.463,47.309,0,0
2012-01-23 09.00.00,36.259,48.671,45.565,0,0
2012-01-23 10.00.00,36.204,48.743,45.565,0,0
2012-01-23 11.00.00,35.027,48.171,45.565,0,0
2012-01-23 12.00.00,34.56,48.171,45.565,0,0
2012-01-23 13.00.00,34.609,48.22,45.71,0,0
2012-01-23 14.00.00,35.027,48.312,46.055,0,0
2012-01-23 15.00.00,35.692,49.505,46.977,0,0
2012-01-23 16.00.00,37.119,50.813,47.278,0,0
2012-01-23 17.00.00,41.084,50.813,47.278,0,0.0074
2012-01-23 18.00.00,46.235,50.813,47.278,0,0.0122
2012-01-23 19.00.00,38.945,50.844,47.278,0,0.0103
2012-01-23 20.00.00,37.702,51.498,47.278,0,0.0095
2012-01-23 21.00.00,36.773,50.922,47.278,0,0.0045
2012-01-23 22.00.00,36.441,50.813,47.278,0,0
2012-01-23 23.00.00,35.838,50.813,47.278,0,0
2012-01-24 00.00.00,57.091,106.815,59.581,0,0
2012-01-24 01.00.00,57.091,106.815,59.581,0,0
2012-01-24 02.00.00,57.091,106.815,59.581,0,0.0065
2012-01-24 03.00.00,57.091,106.815,59.581,0,0.0204
2012-01-24 04.00.00,57.091,106.815,59.581,0,0.0434
2012-01-24 05.00.00,57.934,106.815,59.581,0,0.0372
2012-01-24 06.00.00,73.387,60.319,47.367,0,0.02
2012-01-24 07.00.00,86.537,72.088,51.975,0.0168,0.0204
2012-01-24 08.00.00,76.908,72.566,51.859,0.0176,0.0177
2012-01-24 09.00.00,72.301,66.585,50.609,0.0018,0.0033
2012-01-24 10.00.00,72.791,70.287,50.609,0,0
2012-01-24 11.00.00,72.489,71.351,51.31,0,0
2012-01-24 12.00.00,72.655,71.351,51.31,0,0
2012-01-24 13.00.00,68.232,103.593,54.025,0,0
2012-01-24 14.00.00,75.321,106.001,56.789,0,0
2012-01-24 15.00.00,76.525,108.272,59.581,0,0
2012-01-24 16.00.00,81.63,128.74,59.581,0,0
2012-01-24 17.00.00,81.63,135.722,59.581,0,0
2012-01-24 18.00.00,81.63,121.001,59.581,0,0
2012-01-24 19.00.00,75.881,108.474,59.581,0,0.0093
2012-01-24 20.00.00,74.066,106.815,59.581,0,0.0205
2012-01-24 21.00.00,73.423,106.815,59.581,0,0.0325
2012-01-24 22.00.00,72.96,106.815,59.581,0,0.0141
2012-01-24 23.00.00,69.499,106.815,59.581,0,0
2012-01-25 00.00.00,67.244,56.602,52.708,0.0087,0
2012-01-25 01.00.00,67.234,56.602,52.708,0.004,0
2012-01-25 02.00.00,66.944,56.602,52.708,0.0117,0
2012-01-25 03.00.00,66.944,56.602,52.708,0.008,0
2012-01-25 04.00.00,68.556,56.602,52.708,0.0315,0.0207
2012-01-25 05.00.00,74.001,56.602,52.708,0.0818,0.0541
2012-01-25 06.00.00,89.333,57.16,50.499,0.0997,0.0692
2012-01-25 07.00.00,97.868,60.342,52.17,0.1248,0.0731
2012-01-25 08.00.00,81.489,57.16,46.648,0.1398,0.0764
2012-01-25 09.00.00,70.404,51.475,41.172,0.1799,0.0974
2012-01-25 10.00.00,69.468,51.475,41.172,0.1689,0.09
2012-01-25 11.00.00,67.92,51.475,41.172,0.1276,0.065
2012-01-25 12.00.00,67.905,51.475,41.172,0.1047,0.0603
2012-01-25 13.00.00,68.366,51.475,43.16,0.0973,0.0516
2012-01-25 14.00.00,69.747,51.475,44.505,0.1481,0.0778
2012-01-25 15.00.00,71.8,56.602,49.54,0.1478,0.0956
2012-01-25 16.00.00,73.201,56.602,52.708,0.1703,0.1397
2012-01-25 17.00.00,69.473,52.865,52.708,0.2359,0.1893
2012-01-25 18.00.00,48.18,52.125,52.708,0.3222,0.2222
2012-01-25 19.00.00,47.367,52.125,52.708,0.3762,0.2439
2012-01-25 20.00.00,47.367,52.125,52.708,0.426,0.2876
2012-01-25 21.00.00,47.367,52.125,52.708,0.5159,0.3813
2012-01-25 22.00.00,47.367,52.125,52.708,0.6223,0.4242
2012-01-25 23.00.00,47.367,52.125,52.708,0.6866,0.461
2012-01-26 00.00.00,34.133,49.126,44.972,0.3571,0.4757
2012-01-26 01.00.00,33.694,49.126,44.972,0.4424,0.5061
2012-01-26 02.00.00,33.694,48.99,44.972,0.5915,0.5523
2012-01-26 03.00.00,33.694,48.99,44.972,0.6528,0.5543
2012-01-26 04.00.00,33.694,48.975,44.972,0.7515,0.6235
2012-01-26 05.00.00,33.965,48.99,44.972,0.7963,0.6452
2012-01-26 06.00.00,34.524,49.299,44.778,0.7677,0.6704
2012-01-26 07.00.00,36.322,48.964,44.329,0.6205,0.7115
2012-01-26 08.00.00,33.088,48.459,44.025,0.6737,0.7606
2012-01-26 09.00.00,28.61,46.643,42.467,0.7561,0.7796
2012-01-26 10.00.00,23.689,44.115,41.298,0.829,0.7943
2012-01-26 11.00.00,25.639,45.633,41.597,0.9269,0.9007
2012-01-26 12.00.00,26.568,46.655,43.907,0.8638,0.9129
2012-01-26 13.00.00,26.458,46.914,43.907,0.6528,0.8125
2012-01-26 14.00.00,26.18,46.914,43.907,0.6736,0.8506
2012-01-26 15.00.00,24.204,46.914,44.384,0.6166,0.8063
2012-01-26 16.00.00,29.789,48.771,44.972,0.6039,0.8072
2012-01-26 17.00.00,24.373,48.771,44.972,0.5928,0.7916
2012-01-26 18.00.00,23.437,48.771,44.972,0.6069,0.8137
2012-01-26 19.00.00,23.437,48.771,44.972,0.618,0.8597
2012-01-26 20.00.00,23.248,48.771,44.972,0.7009,0.9255
2012-01-26 21.00.00,23.248,48.771,44.972,0.8096,0.9681
2012-01-26 22.00.00,23.248,48.771,44.972,0.9199,0.9849
2012-01-26 23.00.00,23.248,48.771,44.972,0.943,0.9945
2012-01-27 00.00.00,25.418,51.118,48.963,1,0.9843
2012-01-27 01.00.00,25.418,51.118,48.963,1,0.9566
2012-01-27 02.00.00,25.418,51.118,48.963,1,0.9252
2012-01-27 03.00.00,25.418,51.118,48.963,1,0.9029
2012-01-27 04.00.00,25.418,51.118,48.963,0.9944,0.9039
2012-01-27 05.00.00,25.418,51.118,48.963,0.9948,0.8893
2012-01-27 06.00.00,28.707,51.118,48.751,0.9997,0.887
2012-01-27 07.00.00,31.658,49.517,46.301,1,0.8989
2012-01-27 08.00.00,32.287,50.653,46.301,0.9886,0.8782
2012-01-27 09.00.00,32.287,48.121,44.718,0.9613,0.8204
2012-01-27 10.00.00,32.287,47.711,43.996,0.9497,0.7742
2012-01-27 11.00.00,32.287,47.711,44.068,0.9201,0.7645
2012-01-27 12.00.00,32.305,48.525,44.622,0.8479,0.6791
2012-01-27 13.00.00,32.964,49.958,45.835,0.8358,0.6059
2012-01-27 14.00.00,34.516,51.088,46.652,0.8742,0.6492
2012-01-27 15.00.00,34.89,51.295,48.276,0.8894,0.6212
2012-01-27 16.00.00,34.516,51.118,48.963,0.9193,0.6097
2012-01-27 17.00.00,34.516,51.118,48.963,0.8705,0.5642
2012-01-27 18.00.00,32.287,51.118,48.963,0.8803,0.5322
2012-01-27 19.00.00,32.287,51.118,48.963,0.8763,0.501
2012-01-27 20.00.00,32.287,51.118,48.963,0.8062,0.4775
2012-01-27 21.00.00,31.511,51.118,48.963,0.7268,0.4223
2012-01-27 22.00.00,34.49,51.118,48.963,0.6211,0.3337
2012-01-27 23.00.00,33.12,51.118,48.963,0.6636,0.3365
2012-01-28 00.00.00,43.786,63.804,52.356,0.1433,0.3119
2012-01-28 01.00.00,43.786,63.804,52.356,0.1451,0.2949
2012-01-28 02.00.00,43.786,63.804,52.356,0.1551,0.2739
2012-01-28 03.00.00,43.786,63.804,52.356,0.1261,0.2426
2012-01-28 04.00.00,43.786,63.804,52.356,0.0928,0.2142
2012-01-28 05.00.00,43.786,63.804,52.356,0.0328,0.1809
2012-01-28 06.00.00,49.379,63.804,52.356,0.0202,0.1626
2012-01-28 07.00.00,49.379,63.804,52.356,0.0271,0.1772
2012-01-28 08.00.00,49.379,63.03,27.371,0.0411,0.1909
2012-01-28 09.00.00,49.379,62.604,24.939,0.071,0.1916
2012-01-28 10.00.00,65.543,63.03,24.939,0.1224,0.2218
2012-01-28 11.00.00,65.495,63.612,25.605,0.0905,0.1751
2012-01-28 12.00.00,64.412,63.709,26.67,0.0617,0.1461
2012-01-28 13.00.00,64.412,63.709,43.26,0.0238,0.1289
2012-01-28 14.00.00,64.412,70.443,51.572,0.0084,0.132
2012-01-28 15.00.00,65.59,72.958,52.694,0.0099,0.1636
2012-01-28 16.00.00,72.194,66.113,52.694,0.0101,0.1818
2012-01-28 17.00.00,69.404,64.495,52.694,0.0392,0.1802
2012-01-28 18.00.00,66.456,64.495,52.356,0.0356,0.1689
2012-01-28 19.00.00,64.412,64.495,52.356,0.0502,0.1861
2012-01-28 20.00.00,64.412,64.495,52.694,0.0724,0.1606
2012-01-28 21.00.00,64.412,65.612,52.694,0.0711,0.1522
2012-01-28 22.00.00,64.412,66.113,52.694,0.0962,0.1574
2012-01-28 23.00.00,64.412,64.495,52.356,0.141,0.1966
2012-01-29 00.00.00,37.575,47.641,52.737,0.4657,0.2448
2012-01-29 01.00.00,37.323,47.005,52.737,0.528,0.2656
2012-01-29 02.00.00,37.323,47.005,52.737,0.6266,0.2603
2012-01-29 03.00.00,37.065,47.005,52.737,0.6673,0.2658
2012-01-29 04.00.00,34.332,46.671,52.737,0.6875,0.2921
2012-01-29 05.00.00,33.742,46.997,52.737,0.6495,0.2817
2012-01-29 06.00.00,33.574,47.176,53.02,0.5621,0.2577
2012-01-29 07.00.00,34.332,47.176,52.954,0.5414,0.2696
2012-01-29 08.00.00,32.857,47.005,52.597,0.5484,0.2912
2012-01-29 09.00.00,32.857,45.322,50.963,0.6636,0.328
2012-01-29 10.00.00,32.857,45.322,50.044,0.7179,0.3774
2012-01-29 11.00.00,32.857,45.322,50.044,0.6724,0.3254
2012-01-29 12.00.00,32.182,46.671,50.856,0.6088,0.2982
2012-01-29 13.00.00,32.182,46.671,51.481,0.6107,0.2978
2012-01-29 14.00.00,32.042,46.671,52.321,0.7406,0.3944
2012-01-29 15.00.00,31.728,46.671,52.737,0.8422,0.4389
2012-01-29 16.00.00,29.758,46.671,52.737,0.8898,0.4632
2012-01-29 17.00.00,25.85,46.671,52.737,0.8433,0.4924
2012-01-29 18.00.00,25.007,46.671,52.737,0.9278,0.5133
2012-01-29 19.00.00,25.007,46.671,52.737,0.9685,0.5638
2012-01-29 20.00.00,25.007,46.671,52.737,0.9948,0.6456
2012-01-29 21.00.00,25.007,46.671,52.737,0.9901,0.6196
2012-01-29 22.00.00,25.007,46.671,52.737,0.9994,0.6939
2012-01-29 23.00.00,25.007,46.671,52.737,0.9995,0.6849
2012-01-30 00.00.00,29.855,49.274,46.238,0.9478,0.6819
2012-01-30 01.00.00,29.855,49.274,46.238,0.9831,0.6834
2012-01-30 02.00.00,29.855,49.274,46.238,0.9803,0.6215
2012-01-30 03.00.00,29.855,49.274,46.238,0.9548,0.5808
2012-01-30 04.00.00,29.855,49.274,46.238,0.9083,0.5805
2012-01-30 05.00.00,30.888,49.274,46.238,0.9107,0.5813
2012-01-30 06.00.00,33.197,49.613,45.481,0.8235,0.5585
2012-01-30 07.00.00,34.427,49.768,45.982,0.8013,0.5444
2012-01-30 08.00.00,33.041,48.549,44.713,0.7645,0.5303
2012-01-30 09.00.00,29.587,46.511,42.849,0.8531,0.5338
2012-01-30 10.00.00,32.974,45.983,41.56,0.9371,0.5662
2012-01-30 11.00.00,34.893,47.103,41.56,0.9503,0.5408
2012-01-30 12.00.00,36.295,48.358,42.8,0.9313,0.5326
2012-01-30 13.00.00,36.419,48.576,43.391,0.8836,0.5029
2012-01-30 14.00.00,36.419,48.753,44.961,0.9407,0.511
2012-01-30 15.00.00,35.548,49.362,45.6,0.8918,0.5293
2012-01-30 16.00.00,35.026,49.642,46.238,0.8979,0.5647
2012-01-30 17.00.00,34.828,49.426,46.238,0.8851,0.5759
2012-01-30 18.00.00,34.502,49.274,46.238,0.8222,0.5767
2012-01-30 19.00.00,34.814,49.274,46.238,0.8195,0.5642
2012-01-30 20.00.00,35.35,49.274,46.238,0.8657,0.5467
2012-01-30 21.00.00,36.822,49.393,46.238,0.8409,0.5118
2012-01-30 22.00.00,34.43,49.362,46.238,0.8449,0.538
2012-01-30 23.00.00,35.35,50.44,46.559,0.8141,0.4659
2012-01-31 00.00.00,37.719,51.969,46.789,0.5763,0.4213
2012-01-31 01.00.00,37.719,52.36,46.789,0.4997,0.3894
2012-01-31 02.00.00,37.719,52.36,46.789,0.4715,0.3577
2012-01-31 03.00.00,37.889,52.36,46.789,0.4267,0.3347
2012-01-31 04.00.00,37.889,52.504,46.789,0.3911,0.3215
2012-01-31 05.00.00,39.851,52.595,46.789,0.3927,0.3223
2012-01-31 06.00.00,45.107,52.64,45.886,0.3719,0.3244
2012-01-31 07.00.00,46.426,52.905,46.08,0.3163,0.3286
2012-01-31 08.00.00,44.111,52.143,45.358,0.2425,0.3245
2012-01-31 09.00.00,37.675,49.245,43.218,0.2434,0.3229
2012-01-31 10.00.00,34.874,49.002,42.653,0.3029,0.3799
2012-01-31 11.00.00,35.572,49.576,42.653,0.2116,0.3027
2012-01-31 12.00.00,36.418,49.324,42.653,0.1393,0.2309
2012-01-31 13.00.00,36.829,49.324,42.653,0.1133,0.1966
2012-01-31 14.00.00,36.989,49.324,43.216,0.0972,0.1908
2012-01-31 15.00.00,37.719,50.152,44.718,0.1049,0.2004
2012-01-31 16.00.00,39.027,52.253,46.789,0.1346,0.2315
2012-01-31 17.00.00,38.561,51.969,46.789,0.1303,0.2598
2012-01-31 18.00.00,38.184,51.969,46.789,0.1254,0.265
2012-01-31 19.00.00,37.889,51.969,46.789,0.0787,0.2477
2012-01-31 20.00.00,37.719,51.969,46.789,0.0604,0.2232
2012-01-31 21.00.00,37.719,51.969,46.789,0.0471,0.1974
2012-01-31 22.00.00,37.719,51.969,46.789,0.0125,0.1615
2012-01-31 23.00.00,37.719,51.969,46.789,0,0.119
2012-02-01 00.00.00,35.964,51.877,47.195,0.1162,0.0934
2012-02-01 01.00.00,35.964,51.877,47.195,0.1061,0.0828
2012-02-01 02.00.00,35.964,51.877,47.195,0.0904,0.0731
2012-02-01 03.00.00,35.964,51.877,47.195,0.0848,0.0613
2012-02-01 04.00.00,35.964,51.877,47.195,0.0835,0.0679
2012-02-01 05.00.00,35.964,51.877,47.195,0.1076,0.0784
2012-02-01 06.00.00,36.848,51.331,45.273,0.1261,0.0924
2012-02-01 07.00.00,41.698,51.294,45.236,0.172,0.1056
2012-02-01 08.00.00,36.58,50.046,44.589,0.1669,0.1078
2012-02-01 09.00.00,33.545,47.052,42.001,0.1518,0.095
2012-02-01 10.00.00,32.888,46.353,40.997,0.1627,0.1205
2012-02-01 11.00.00,33.232,47.369,42.043,0.1865,0.116
2012-02-01 12.00.00,32.813,47.369,43.128,0.2022,0.1021
2012-02-01 13.00.00,33.202,47.95,43.622,0.2132,0.0979
2012-02-01 14.00.00,34.75,48.613,44.044,0.1885,0.0908
2012-02-01 15.00.00,35.875,50.463,45.076,0.1831,0.1149
2012-02-01 16.00.00,37.137,51.877,47.195,0.2433,0.1482
2012-02-01 17.00.00,37.087,51.877,47.195,0.2688,0.1699
2012-02-01 18.00.00,36.266,51.877,47.195,0.2884,0.1797
2012-02-01 19.00.00,35.964,51.877,47.195,0.2695,0.1772
2012-02-01 20.00.00,35.964,51.877,47.195,0.2298,0.1579
2012-02-01 21.00.00,35.964,51.877,47.195,0.1811,0.1353
2012-02-01 22.00.00,35.964,51.877,47.195,0.1631,0.1078
2012-02-01 23.00.00,35.964,52.043,47.195,0.102,0.0617
2012-02-02 00.00.00,45.095,100.852,74.049,0.0885,0.0207
2012-02-02 01.00.00,45.095,100.852,74.049,0.0699,0.0086
2012-02-02 02.00.00,45.095,100.852,74.049,0.045,0.0044
2012-02-02 03.00.00,45.095,100.852,74.049,0.0323,0.0084
2012-02-02 04.00.00,45.095,100.852,74.049,0.031,0.0116
2012-02-02 05.00.00,45.095,100.852,74.049,0.0206,0.0135
2012-02-02 06.00.00,45.988,87.831,67.447,0.0344,0.0104
2012-02-02 07.00.00,50.139,64.39,54.321,0.0194,0.0002
2012-02-02 08.00.00,46.664,61.133,48.693,0.0005,0
2012-02-02 09.00.00,41.948,54.124,46.26,0,0
2012-02-02 10.00.00,41.948,57.422,46.26,0.0528,0.001
2012-02-02 11.00.00,40.783,56.94,46.26,0.0717,0.0153
2012-02-02 12.00.00,40.783,56.94,47.252,0.1008,0.0189
2012-02-02 13.00.00,40.783,57.201,48.681,0.1017,0.0179
2012-02-02 14.00.00,41.698,59.114,48.923,0.1291,0.0227
2012-02-02 15.00.00,45.91,61.133,57.076,0.1524,0.0408
2012-02-02 16.00.00,64.477,100.852,74.049,0.1688,0.0561
2012-02-02 17.00.00,64.477,109.118,74.049,0.1803,0.0809
2012-02-02 18.00.00,64.477,101.417,74.049,0.2093,0.1042
2012-02-02 19.00.00,64.477,100.852,74.049,0.2712,0.1287
2012-02-02 20.00.00,63.538,100.852,74.049,0.2762,0.1348
2012-02-02 21.00.00,58.828,100.852,74.049,0.2434,0.1324
2012-02-02 22.00.00,60.205,100.852,74.049,0.223,0.1097
2012-02-02 23.00.00,45.394,100.852,74.049,0.2469,0.1533
2012-02-03 00.00.00,60.231,68.894,75.54,0.3247,0.2359
2012-02-03 01.00.00,60.231,68.894,75.54,0.3552,0.2749
2012-02-03 02.00.00,60.231,68.894,75.54,0.3383,0.2669
2012-02-03 03.00.00,60.231,68.894,75.54,0.3486,0.2639
2012-02-03 04.00.00,60.231,68.894,75.54,0.3734,0.2616
2012-02-03 05.00.00,60.9,68.894,75.54,0.4473,0.2937
2012-02-03 06.00.00,49.379,62.68,52.347,0.4045,0.2931
2012-02-03 07.00.00,49.252,62.68,52.347,0.3478,0.2537
2012-02-03 08.00.00,44.701,58.178,51.187,0.2163,0.2147
2012-02-03 09.00.00,43.317,55.836,48.161,0.162,0.1951
2012-02-03 10.00.00,42.911,58.837,48.161,0.1908,0.2183
2012-02-03 11.00.00,42.446,61.065,49.388,0.2732,0.3033
2012-02-03 12.00.00,43.405,61.49,51.482,0.2698,0.2905
2012-02-03 13.00.00,44.187,62.331,52.278,0.2266,0.2563
2012-02-03 14.00.00,47.333,63.881,53.564,0.1773,0.2263
2012-02-03 15.00.00,62.083,68.894,72.573,0.108,0.1847
2012-02-03 16.00.00,79.935,94.919,75.54,0.0496,0.1547
2012-02-03 17.00.00,72.928,94.919,75.54,0.0347,0.1466
2012-02-03 18.00.00,69.392,94.919,75.54,0.0127,0.1376
2012-02-03 19.00.00,64.904,94.919,75.54,0,0.108
2012-02-03 20.00.00,62.414,94.919,75.54,0,0.0757
2012-02-03 21.00.00,62.081,94.919,75.54,0,0.0464
2012-02-03 22.00.00,62.081,94.919,75.54,0,0.0289
2012-02-03 23.00.00,62.081,94.919,75.54,0,0.0335
2012-02-04 00.00.00,63.601,89.584,76.4,0.2071,0.0393
2012-02-04 01.00.00,63.601,89.584,76.4,0.2009,0.0451
2012-02-04 02.00.00,63.601,89.584,76.4,0.1672,0.0462
2012-02-04 03.00.00,63.601,89.584,76.4,0.1773,0.0474
2012-02-04 04.00.00,63.601,89.584,76.4,0.1635,0.0484
2012-02-04 05.00.00,63.601,89.584,76.4,0.1603,0.0573
2012-02-04 06.00.00,71.603,89.584,76.4,0.1028,0.0576
2012-02-04 07.00.00,72.82,89.584,76.4,0.0717,0.0541
2012-02-04 08.00.00,49.423,60.663,59.135,0.0551,0.0362
2012-02-04 09.00.00,46.771,61.619,56.847,0.0355,0.0137
2012-02-04 10.00.00,46.771,63.994,56.847,0.0272,0
2012-02-04 11.00.00,46.771,65.503,57.011,0.0131,0
2012-02-04 12.00.00,46.771,67.219,58.319,0.0083,0
2012-02-04 13.00.00,47.852,70.333,61.193,0.0023,0
