HA production forecast,Realised Balancing Price,System Signal 
0.0702,20.48404084,0
0.0596,34.991,0
0.066,35.992,0
0.0164,36.844,0
0.0701,44.712,0
0.1226,46.502,1
0.075,42.48216831,1
0.0686,210.4116147,1
0.0233,34.777,0
0.0606,210.4116147,1
0.0322,210.4116147,1
0.0504,210.4116147,1
0.0086,42.53625255,1
0.0539,210.4116147,1
0.1184,42.48216831,1
0.1226,210.4116147,1
0.1091,210.4116147,1
0.0922,38.958,1
0.1229,33.616,1
0.1019,33.324,1
0.0978,42.53625255,1
0.1287,33.378,1
0.1019,42.53625255,1
0.1553,210.4116147,1
0.1122,210.4116147,1
0.1181,210.4116147,1
0.1093,210.4116147,1
0.1207,210.4116147,1
0.0974,210.4116147,1
0.1747,42.48216831,1
0.2686,33.294,1
0.1858,210.4116147,1
0.1636,33.294,1
0.1968,32.238,0
0.0973,32.238,0
0.198,32.238,0
0.2414,32.238,0
0.2643,32.238,0
0.2519,32.238,0
0.3344,32.489,0
0.2682,210.4116147,1
0.3296,210.4116147,1
0.3276,210.4116147,1
0.348,210.4116147,1
0.2525,31.468,0
0.2263,31.468,0
0.1024,210.4116147,1
0.0159,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0193,210.4116147,1
0.113,34.871,0
0.1026,38.493,0
0.1069,35.72,0
0.1175,34.064,0
0.1688,32.349,0
0.153,32.238,0
0.192,25.92,0
0.2056,25.278,0
0.2555,25.278,0
0.1891,25.278,0
0.255,25.278,0
0.2587,210.4116147,1
0.2857,42.48216831,1
0.2319,210.4116147,1
0.2324,210.4116147,1
0.2414,210.4116147,1
0.0603,210.4116147,1
0.1585,210.4116147,1
0.2465,210.4116147,1
0.2212,210.4116147,1
0.2544,210.4116147,1
0.1938,210.4116147,1
0.1767,210.4116147,1
0.1835,210.4116147,1
0.3164,210.4116147,1
0.3525,210.4116147,1
0.2421,210.4116147,1
0.3529,210.4116147,1
0.3274,210.4116147,1
0.3217,210.4116147,1
0.5054,210.4116147,1
0.3417,33.718,0
0.4742,33.718,0
0.4518,33.718,0
0.4104,33.718,0
0.4521,33.718,0
0.272,33.837,0
0.2655,33.69,0
0.2037,32.796,0
0.1681,32.358,0
0.0843,32.755,0
0.1059,32.755,0
0.1159,33.1,0
0.0503,1.022,0
0.086,1.081276,0
0.1431,0,0
0.1991,0,0
0.2283,0,0
0.2029,1.081276,0
0.1248,15.83860502,0
0.1346,15.93876102,0
0.0971,15.93876102,0
0.1918,5.11,0
0.0779,36.964,0
0.1821,37.497,0
0.126,37.497,0
0.1068,0,0
0.1065,0,0
0.1876,37.497,0
0.1344,37.497,0
0.0748,37.464,1
0.0965,45.686,0
0.0702,41.832,0
0.075,0,0
0.1051,0,0
0.025,0,0
0.1,36.083,0
0.0415,36.083,0
0.0812,36.734,1
0.0521,37.289,0
0.0366,0,0
0.0148,15.83860502,0
0,54.532,0
0,54.532,1
0,49.837,0
0,38.151,0
0,37.497,0
0,37.497,0
0,3.066,0
0,6.852674001,0
0,0,0
0,15.83860502,0
0,20.48404084,0
0,36.695,0
0,3.066,0
0,37.769,1
0,38.806,0
0,36.352,0
0,0,0
0,36.106,0
0,36.106,1
0,36.608,1
0,37.027,1
0,37.027,1
0,4.088,0
0,6.132,0
0,15.93876102,0
0,1.081276,0
0,4.088,0
0,37.91,0
0,36.695,1
0,36.695,1
0,42.72554739,1
0,37.383,1
0,37.383,0
0,210.4116147,1
0,210.4116147,1
0,37.383,1
0,37.933,1
0,210.4116147,1
0,37.438,0
0,35.768,0
0,35.396,0
0.0067,29.06601885,0
0,25.98181871,0
0.0327,34.842,0
0.1137,35.654,0
0.142,36.198,0
0.1457,7.358790436,0
0.1381,37.593,0
0.1827,41.27767999,0
0.1809,25.02440748,0
0.1063,1.081276,0
0.0783,1.081276,0
0.1302,1.081276,0
0.2105,37.011,0
0.2445,210.4116147,1
0.2344,210.4116147,1
0.2077,210.4116147,1
0.2341,210.4116147,1
0.3054,210.4116147,1
0.3231,210.4116147,1
0.2894,210.4116147,1
0.2588,36.557,0
0.3415,210.4116147,1
0.325,210.4116147,1
0.3267,210.4116147,1
0.3177,210.4116147,1
0.3725,210.4116147,1
0.2826,210.4116147,1
0.3162,210.4116147,1
0.3011,210.4116147,1
0.2226,210.4116147,1
0.3049,210.4116147,1
0.21,210.4116147,1
0.2673,210.4116147,1
0.2506,210.4116147,1
0.3075,210.4116147,1
0.208,210.4116147,1
0.2204,33.322,1
0.182,31.442,0
0.1344,31.442,0
0.1987,31.442,1
0.2065,31.442,1
0.1379,32.039,1
0.0525,33.321,1
0.0514,33.738,1
0.0419,42.53625255,1
0.0189,34.541,1
0.0042,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.028,32.581,1
0.0441,32.254,0
0.0765,32.254,0
0.1245,32.151,0
0.1396,31.983,0
0.2231,31.884,0
0.3001,33.49,0
0.3156,33.839,0
0.4925,210.4116147,1
0.4092,32.743,0
0.3072,210.4116147,1
0.2964,210.4116147,1
0.1637,210.4116147,1
0.1019,210.4116147,1
0.1992,42.48216831,1
0.201,210.4116147,1
0.1417,210.4116147,1
0.2558,210.4116147,1
0.1764,210.4116147,1
0.2223,210.4116147,1
0.2216,42.48216831,1
0.0579,210.4116147,1
0.1122,210.4116147,1
0.2535,210.4116147,1
0.0615,210.4116147,1
0.0624,210.4116147,1
0.0343,210.4116147,1
0.0595,210.4116147,1
0.0929,210.4116147,1
0.0448,30.58121109,1
0.0117,42.53625255,1
0.1295,35.964,0
0.1544,210.4116147,1
0.0941,210.4116147,1
0.1189,210.4116147,1
0.2059,25.82958159,1
0.2558,28.54,0
0.2565,28.54,0
0.2344,28.54,0
0.2092,28.45,0
0.2274,28.45,0
0.1978,28.45,0
0.201,28.489,0
0.2049,0,0
0.258,0,0
0.3096,14.58,0
0.3258,0,0
0.2636,0,0
0.2833,15.174,0
0.251,15.174,0
0.2769,18.763,0
0.4314,26.304,0
0.5626,30.295,0
0.4075,35.258,0
0.2553,41.145,0
0.273,41.507,0
0.4213,210.4116147,1
0.412,210.4116147,1
0.3106,210.4116147,1
0.279,210.4116147,1
0.2272,36.982,0
0.2584,3.066,0
0.2305,0,0
0.1925,36.613,0
0.1909,36.613,0
0.1999,36.613,0
0.2134,36.613,0
0.0715,1.081276,0
0.1267,0,0
0.0708,32.515,0
0,32.685,1
0,31.553,0
0,31.553,0
0,31.553,0
0,32.815,0
0,33.694,0
0.161,35.448,0
0.1205,1.081276,0
0.0992,1.081276,0
0.0829,1.081276,0
0.1687,0,0
0.1483,0,0
0.1379,0,0
0.1476,36.982,0
0.1969,0,0
0.2197,0,0
0.2544,0,0
0.3197,0,0
0.293,0,0
0.2781,0,0
0.3024,0,0
0.2261,0,0
0.3077,0,0
0.1758,0,0
0.1453,0,0
0.0783,0,0
0.1016,0,0
0.1051,0,0
0.1545,0,0
0.0452,2.044,0
0.0355,3.066,0
0.0301,20.48404084,0
0.0171,1.081276,0
0.0331,1.081276,0
0.0311,1.081276,0
0.1117,39.195,0
0.0068,39.017,1
0.0134,38.652,1
0.0048,15.95879222,0
0,36.04,0
0,36.04,1
0.009,36.04,0
0,36.04,1
0.0054,36.04,1
0,36.014,1
0,38.678,1
0,25.02440748,0
0,23.30301287,0
0,3.066,0
0,34.113,0
0,20.48404084,0
0,35.774,0
0,35.904,0
0,36.04,0
0,36.226,0
0,36.917,1
0,49.819,1
0,50.953,1
0,210.4116147,1
0,42.48216831,1
0,210.4116147,1
0,36.04,1
0,33.601,0
0,33.19,0
0,32.866,1
0.0106,32.866,1
0,32.866,1
0,33.012,1
0.006,42.37399983,1
0,210.4116147,1
0.0074,36.174,0
0.0405,34.128,0
0.0528,34.511,0
0.1171,33.114,0
0.1495,32.448,0
0.1234,32.448,0
0.0942,32.448,0
0.0009,32.448,0
0.0676,42.53625255,1
0.06,210.4116147,1
0.0587,34.883,0
0.1329,34.034,0
0.1142,32.921,0
0.0794,31.98,0
0.2038,31.521,0
0.1884,31.521,0
0.2132,30.58121109,1
0.3879,210.4116147,1
0.3055,26.497,1
0.4127,26.497,0
0.3847,26.497,0
0.3707,27.127,0
0.3703,27.428,0
0.3567,24.749,0
0.3774,22.167,0
0.3764,14.385,0
0.2713,14.696,0
0.1855,210.4116147,1
0.1617,210.4116147,1
0.0819,210.4116147,1
0.0157,14.7,0
0,23.104,0
0,27.705,0
0,0,0
0,0,0
0,0,0
0,32.972,0
0.0252,210.4116147,1
0.0887,30.58121109,1
0.0424,210.4116147,1
0.0853,25.03,0
0.1549,24.187,0
0.1619,24.187,0
0.1684,24.187,0
0.1418,24.187,0
0.1195,42.48216831,1
0.1669,25.608,0
0.1227,23.852,0
0.0777,42.53625255,1
0.167,13.961,0
0.163,13.926,0
0.2775,13.926,0
0.2316,13.949,0
0.2333,14.064,0
0.2604,14.7,0
0.3402,23.316,0
0.3101,24.187,0
0.2697,26.187,0
0.2677,28.777,0
0.25,34.134,0
0.2853,34.821,0
0.3331,210.4116147,1
0.2076,210.4116147,1
0.367,42.42808407,1
0.228,0,0
0.2782,0,0
0.2441,0,0
0.1733,0,0
0.2763,25.999,0
0.2913,25.999,0
0.1861,0,0
0.2643,0,0
0.2295,0,0
0.2192,1.022,0
0.2103,0,0
0.1817,14.385,0
0.1483,0,0
0.169,0,0
0.1786,0,0
0.0791,0,0
0.0278,0,0
0,25.822,0
0,26.916,0
0,30.42,1
0,29.022,0
0,27.428,0
0.092,26.361,0
0.1941,25.591,1
0.144,30.918,0
0.2024,30.918,0
0.272,30.918,0
0.2058,30.918,0
0.1757,30.918,0
0.151,31.396,0
0.1775,32.723,0
0.1776,33.294,0
0.1411,31.481,0
0.2349,25.839,0
0.2359,26.207,0
0.3481,0,0
0.359,1.022,0
0.4392,1.081276,0
0.3856,1.081276,0
0.3824,30.441,0
0.4021,31.808,0
0.4325,32.794,0
0.3246,33.702,0
0.3089,37.739,0
0.3629,40.305,0
0.5038,35.257,0
0.4042,33.67,0
0.3923,32.597,0
0.4029,33.36,0
0.2906,210.4116147,1
0.2721,210.4116147,1
0.2599,33.36,0
0.2175,210.4116147,1
0.2595,210.4116147,1
0.2675,210.4116147,1
0.2628,210.4116147,1
0.2874,210.4116147,1
0.2991,30.473,0
0.2986,210.4116147,1
0.3042,210.4116147,1
0.3028,31.365,0
0.3558,32.298,0
0.4218,32.811,0
0.5251,32.999,0
0.7681,33.8,0
0.6138,34.798,0
0.6644,210.4116147,1
0.7369,38.923,0
0.6047,39.194,0
0.644,33.36,0
0.5831,33.36,0
0.6191,33.36,0
0.8347,210.4116147,1
0.8069,210.4116147,1
0.8414,210.4116147,1
0.5548,33.13,0
0.5893,210.4116147,1
0.6521,210.4116147,1
0.4849,210.4116147,1
0.4548,210.4116147,1
0.3974,210.4116147,1
0.3367,210.4116147,1
0.3775,210.4116147,1
0.2093,42.48216831,1
0.1774,210.4116147,1
0.1511,210.4116147,1
0.0951,37.37,1
0.0555,41.27767999,1
0.0922,41.27767999,1
0.0836,42.42808407,1
0.1392,43.914,0
0.1085,50.457,0
0.059,50.457,0
0.0934,47.166,1
0.0737,40.805,1
0.0485,36.913,1
0.0703,0,0
0.0472,34.08,0
0.0519,34.08,0
0.0057,34.457,0
0.0013,0,0
0.0129,0,0
0,36.42,1
0,0,0
0,34.522,1
0,33.094,1
0,33.094,1
0,33.094,1
0,32.905,1
0,42.72554739,1
0,210.4116147,1
0,210.4116147,1
0.026,210.4116147,1
0.0311,210.4116147,1
0.115,210.4116147,1
0.1556,210.4116147,1
0.1626,210.4116147,1
0.1311,210.4116147,1
0.2043,210.4116147,1
0.1591,210.4116147,1
0.307,25.995,0
0.3383,25.942,0
0.3637,25.942,0
0.5346,25.942,0
0.602,25.942,0
0.8026,25.942,0
0.7874,26.313,0
0.6747,25.917,0
0.5588,22.612,0
0.4037,22.132,0
0.7375,22.132,0
0.3593,19.918,0
0.3402,19.918,0
0.3543,30.62127349,1
0.3622,210.4116147,1
0.2862,210.4116147,1
0.2221,26.32,1
0.3072,26.789,1
0.3151,42.48216831,1
0.2086,210.4116147,1
0.1031,33.42,0
0.0688,28.941,0
0.0385,26.32,0
0.0207,26.307,0
0.0426,210.4116147,1
0.1891,210.4116147,1
0.2057,210.4116147,1
0.2038,210.4116147,1
0.2137,30.58121109,1
0.2725,24.003,0
0.231,24.184,0
0.3201,24.003,0
0.2711,15.122,1
0.1764,210.4116147,1
0.2199,210.4116147,1
0.2768,210.4116147,1
0.2116,210.4116147,1
0.3182,210.4116147,1
0.196,210.4116147,1
0.2616,210.4116147,1
0.1989,210.4116147,1
0.1797,210.4116147,1
0.1351,210.4116147,1
0.0876,210.4116147,1
0.0902,210.4116147,1
0.0374,42.72554739,1
0.1193,26.547,1
0.0747,24.837,1
0.0671,38.65195128,1
0,30.58121109,1
0.0257,30.62127349,1
0.007,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0676,210.4116147,1
0.1356,210.4116147,1
0.1983,210.4116147,1
0.165,210.4116147,1
0.0126,210.4116147,1
0.027,210.4116147,1
0.2028,210.4116147,1
0.3105,210.4116147,1
0.2503,210.4116147,1
0.415,210.4116147,1
0.3809,26.878,0
0.5342,27.805,1
0.4546,42.48216831,1
0.307,210.4116147,1
0.203,210.4116147,1
0.2786,35.435,1
0.1615,33.689,0
0.1758,32.275,0
0.2285,210.4116147,1
0.3057,210.4116147,1
0.2667,33.113,0
0.2481,210.4116147,1
0.2339,210.4116147,1
0.1739,33.849,0
0.381,34.567,1
0.2423,35.84,1
0.235,35.178,0
0.3307,33.907,0
0.1848,34.01,0
0.1925,0,0
0.2349,34.492,0
0.183,34.801,0
0.1435,34.801,0
0.1378,0,0
0.0511,0,0
0.014,0,0
0,0,0
0,0,0
0,1.081276,0
0.0001,0,0
0,0,0
0,37.644,0
0,37.399,1
0,0,0
0,0,0
0,0,0
0,37.399,0
0,37.399,1
0,36.169,1
0,36.837,0
0,36.934,0
0,35.408,1
0.0519,34.564,1
0.055,34.564,1
0.104,42.48216831,1
0.102,36.837,1
0.0696,36.837,1
0.017,37.399,1
0.0267,42.42808407,1
0.0337,43.981,1
0.0273,210.4116147,1
0.0062,53.979,1
0.117,45.792,1
0.0337,210.4116147,1
0.0443,210.4116147,1
0.1208,37.399,1
0.0488,36.559,0
0.0874,36.559,0
0,36.559,0
0.0201,1.022,0
0.025,0,0
0.0072,0,0
0,3.066,0
0.0089,1.081276,0
0.0176,20.48404084,0
0.006,25.02440748,0
0.0088,33.703,0
0.0305,33.703,0
0,0,0
0.0185,35.524,0
0.0201,0,0
0,36.559,0
0.0001,42.42808407,1
0.0432,41.27767999,1
0.0342,53.168,1
0.0775,210.4116147,1
0.0586,39.214,0
0,37.563,0
0,36.559,0
0,36.559,0
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0465,210.4116147,1
0.0207,210.4116147,1
0.1107,210.4116147,1
0.0751,210.4116147,1
0.1584,42.42808407,1
0.1457,210.4116147,1
0.0824,210.4116147,1
0.0279,210.4116147,1
0.01,210.4116147,1
0.0025,210.4116147,1
0.0745,210.4116147,1
0.0726,210.4116147,1
0.0111,210.4116147,1
0.1113,210.4116147,1
0.1371,210.4116147,1
0.143,210.4116147,1
0.2339,210.4116147,1
0.2354,42.72554739,1
0.2238,42.72554739,1
0.221,210.4116147,1
0.2524,35.403,0
0.2466,35.403,0
0.1825,210.4116147,1
0.1484,210.4116147,1
0.2497,210.4116147,1
0.2625,210.4116147,1
0.2989,35.12,1
0.2368,33.32,1
0.2897,210.4116147,1
0.2286,210.4116147,1
0.2215,210.4116147,1
0.2012,33.99,1
0.0467,34.457,1
0,35.403,1
0,35.513,1
0,35.867,1
0,210.4116147,1
0.0127,210.4116147,1
0.0692,35.403,1
0.0509,35.403,1
0.0324,33.847,0
0.0651,33.847,0
0.0572,33.847,0
0,0,0
0.0404,0,0
0.0276,33.847,0
0.0027,0,0
0.0197,0,0
0.0227,0,0
0.0595,0,0
0,0,0
0,0,0
0.0012,0,0
0,1.081276,0
0,0,0
0,15.83860502,0
0.019,20.48404084,0
0,20.48404084,0
0,48.853,1
0,48.853,1
0,30.60124229,0
0,45.24,0
0,30.62127349,0
0,35.051,0
0,33.909,1
0,33.412,0
0,33.209,0
0,33.209,1
0,33.209,1
0,32.763,1
0,32.763,1
0,32.763,1
0,31.918,1
0,25.98181871,1
0,210.4116147,1
0.0059,210.4116147,1
0,210.4116147,1
0.0306,210.4116147,1
0.0649,210.4116147,1
0.0717,210.4116147,1
0.0417,210.4116147,1
0.0212,210.4116147,1
0.0754,210.4116147,1
0.1225,210.4116147,1
0.1389,210.4116147,1
0.164,210.4116147,1
0.2154,210.4116147,1
0.1432,32.726,0
0.0823,210.4116147,1
0.1423,210.4116147,1
0.0836,210.4116147,1
0.1344,210.4116147,1
0.1787,210.4116147,1
0.1051,210.4116147,1
0.0412,210.4116147,1
0.1055,210.4116147,1
0.0948,210.4116147,1
0.0363,210.4116147,1
0.0831,210.4116147,1
0.0911,42.54526659,1
0.2006,210.4116147,1
0.2399,42.64442103,1
0.2375,210.4116147,1
0.1757,210.4116147,1
0.0805,210.4116147,1
0,210.4116147,1
0,38.72,1
0,47.931,1
0.0841,47.415,1
0.1733,42.53625255,1
0.2775,210.4116147,1
0.4112,210.4116147,1
0.2921,33.663,0
0.2501,33.663,0
0.3374,33.663,0
0.3087,33.663,0
0.2989,1.022,0
0.3122,0,0
0.299,0,0
0.2691,0,0
0.3377,0,0
0.3429,0,0
0.2021,0,0
0.2158,0,0
0.1629,0,0
0.1733,0,0
0.3502,0,0
0.3986,0,0
0.2544,0,0
0.2711,0,0
0.2396,1.081276,0
0.1682,1.081276,0
0.2527,1.081276,0
0.1562,1.081276,0
0.215,0,0
0.2685,34.003,0
0.2363,34.457,0
0.1716,34.457,0
0.1607,34.457,0
0.1524,1.081276,0
0.0751,34.457,0
0.0314,34.457,0
0.0699,34.777,0
0.0634,25.02440748,0
0.003,23.30301287,0
0.0058,32.86,0
0.0387,32.448,0
0.0732,0,0
0.0554,30.359,0
0.0592,30.359,0
0.0865,31.543,1
0.0733,42.42808407,1
0,3.066,0
0.0065,4.088,0
0.0537,3.066,0
0.0143,0,0
0,4.088,0
0.0508,35.879,0
0.1475,34.777,0
0.1496,34.457,0
0.1084,210.4116147,1
0.1155,210.4116147,1
0.0688,210.4116147,1
0.1152,210.4116147,1
0.173,210.4116147,1
0.1721,210.4116147,1
0.0699,210.4116147,1
0.0993,35.472,0
0.0571,210.4116147,1
0.0022,210.4116147,1
0.0666,40.25036559,1
0.0588,31.025,1
0.0215,31.025,0
0.0063,31.025,0
0.0247,32.884,0
0.0356,210.4116147,1
0.0775,210.4116147,1
0.1373,210.4116147,1
0.0876,48.232,1
0.1143,47.544,0
0.1124,38.546,0
0.2672,34.045,0
0.2153,33.417,0
0.2782,33.417,0
0.346,31.821,0
0.2132,31.821,0
0.2661,31.821,0
0.2639,1.022,0
0.3178,31.821,0
0.239,210.4116147,1
0.3294,210.4116147,1
0.2847,210.4116147,1
0.2415,40.103,0
0.2932,33.034,0
0.2379,33.257,0
0.2416,32.258,0
0.2444,210.4116147,1
0.0817,210.4116147,1
0.0352,42.37399983,1
0.0395,33.421,0
0.0159,33.443,0
0,33.453,0
0.0158,2.044,0
0,25.02440748,0
0,30.60124229,0
0,30.62127349,0
0,0,0
0,33.443,0
0.0122,29.505,0
0.0119,0,0
0,0,0
0,0,0
0,0,0
0,2.044,0
0,2.044,0
0,0,0
0.0195,1.081276,0
0.0021,1.081276,0
0.0305,1.081276,0
0.0951,23.551,1
0.0503,0,0
0.0868,0,0
0.0269,23.416,0
0.0269,23.416,0
0,26.31,0
0,30.001,0
0.0171,31.288,0
0.2286,38.886,0
0.1681,35.96,0
0.2191,210.4116147,1
0.297,210.4116147,1
0.3339,28.301,1
0.2953,24.312,0
0.1986,24.312,0
0.2759,24.312,0
0.2819,0,0
0.2302,0,0
0.2096,0,0
0.2706,0,0
0.3706,24.312,0
0.3388,0,0
0.3814,0,0
0.3249,14.361,0
0.3049,14.361,0
0.3543,14.361,0
0.4681,1.022,0
0.4386,2.044,0
0.7154,14.7,0
0.4665,15.23,0
0.4426,210.4116147,1
0.3912,30.58121109,1
0.398,210.4116147,1
0.3914,210.4116147,1
0.3345,210.4116147,1
0.3708,210.4116147,1
0.284,210.4116147,1
0.2638,27.644,0
0.3395,27.644,0
0.3488,27.644,0
0.3801,27.644,0
0.2635,27.644,0
0.3396,27.644,0
0.3628,29.934,0
0.3304,31.608,0
0.3454,27.728,0
0.316,24.022,0
0.1613,24.022,1
0.1734,210.4116147,1
0.222,24.022,0
0.2355,27.011,0
0.2145,27.644,0
0.2303,29.663,0
0.3519,30.884,0
0.303,31.792,0
0.329,32.9,0
0.2591,38.103,0
0.3254,0,0
0.2251,0,0
0.2143,0,0
0.2056,29.402,0
0.2397,210.4116147,1
0.1958,210.4116147,1
0.2199,210.4116147,1
0.2351,210.4116147,1
0.1989,210.4116147,1
0.2645,32.6,0
0.4418,33.024,0
0.3693,33.729,0
0.3508,210.4116147,1
0.3457,210.4116147,1
0.2107,210.4116147,1
0.2298,210.4116147,1
0.391,210.4116147,1
0.351,210.4116147,1
0.4964,31.062,1
0.4432,210.4116147,1
0.4888,32.325,0
0.4034,32.582,0
0.394,33.39,0
0.4293,40.167,0
0.315,42.052,0
0.4007,33.549,0
0.3302,32.574,0
0.4558,31.99,0
0.4,210.4116147,1
0.3777,30.884,1
0.4263,30.884,0
0.3317,30.884,1
0.3401,30.884,0
0.2904,0,0
0.2686,0,0
0.3124,0,0
0.3009,30.637,0
0.2944,20.773,0
0.1588,1.022,0
0.1776,1.022,0
0.1914,1.022,0
0.1041,1.022,0
0.0447,1.022,0
0.0132,0,0
0,0,0
0,30.46102389,0
0,30.60124229,0
0,40.937,0
0,35.412,0
0,0,0
0.0477,0,0
0.0273,32.099,0
0.0408,32.469,0
0,30.40093029,0
0,29.06601885,0
0.0243,27.86414685,0
0.0552,30.54114869,0
0.0658,25.02440748,0
0.0776,1.022,0
0.0105,0,0
0,0,0
0,1.022,0
0,27.331,0
0,27.331,0
0,7.358790436,0
0,7.358790436,0
0,29.857,0
0,30.341,1
0,32.569,1
0,0,0
0,33.655,0
0,37.499,0
0.0043,42.674,0
0.0134,33.956,0
0.0435,32.97,0
0.0158,32.469,0
0.0241,32.641,0
0.0625,32.641,0
0.105,32.641,0
0.0727,32.641,0
0.1122,32.641,0
0.0499,32.641,0
0.1363,32.558,0
0.1357,210.4116147,1
0.1559,210.4116147,1
0.1067,32.438,0
0.1631,32.438,0
0.1953,210.4116147,1
0.318,210.4116147,1
0.2638,210.4116147,1
0.3208,210.4116147,1
0.4134,210.4116147,1
0.3277,210.4116147,1
0.3339,210.4116147,1
0.4187,210.4116147,1
0.3013,210.4116147,1
0.3025,210.4116147,1
0.3642,210.4116147,1
0.4148,210.4116147,1
0.405,210.4116147,1
0.1903,210.4116147,1
0.1358,210.4116147,1
0.0533,210.4116147,1
0.0921,210.4116147,1
0.0522,210.4116147,1
0.0842,210.4116147,1
0.1247,210.4116147,1
0.2304,210.4116147,1
0.0758,210.4116147,1
0.0156,210.4116147,1
0,210.4116147,1
0.0163,210.4116147,1
0.0037,210.4116147,1
0,210.4116147,1
0.0013,24.662,0
0.0289,30.972,0
0.1653,32.028,0
0.1125,32.805,0
0.1687,210.4116147,1
0.207,45.767,0
0.2143,210.4116147,1
0.2927,210.4116147,1
0.3348,31.423,0
0.36,210.4116147,1
0.2647,0,0
0.2533,0,0
0.25,0,0
0.228,0,0
0.2241,25.105,0
0.1553,25.045,0
0.2257,25.083,1
0.3118,210.4116147,1
0.2267,210.4116147,1
0.1281,210.4116147,1
0.14,210.4116147,1
0.2373,210.4116147,1
0.2994,210.4116147,1
0.2323,210.4116147,1
0.3183,210.4116147,1
0.2399,210.4116147,1
0.1775,210.4116147,1
0.3726,210.4116147,1
0.2406,210.4116147,1
0.2083,210.4116147,1
0.4236,210.4116147,1
0.3853,210.4116147,1
0.4199,210.4116147,1
0.451,210.4116147,1
0.6611,23.287,0
0.5256,23.287,0
0.5342,23.287,0
0.6201,210.4116147,1
0.5072,210.4116147,1
0.5711,210.4116147,1
0.484,210.4116147,1
0.5923,210.4116147,1
0.5513,210.4116147,1
0.7663,13.157,0
0.4349,210.4116147,1
0.452,12.91,0
0.6201,210.4116147,1
0.5774,210.4116147,1
0.6721,210.4116147,1
0.5317,210.4116147,1
0.4841,14.943,0
0.3129,24.39,0
0.333,33.917,0
0.3195,34.274,0
0.3542,34.274,0
0.2578,210.4116147,1
0.4321,210.4116147,1
0.4156,210.4116147,1
0.4291,33.006,0
0.4613,33.006,0
0.3427,33.006,0
0.2371,33.006,0
0.2446,210.4116147,1
0.1741,210.4116147,1
0.2593,210.4116147,1
0.1798,210.4116147,1
0.1953,210.4116147,1
0.1565,30.908,1
0.1405,26.611,0
0.2485,26.611,0
0.1843,30.58121109,1
0.1718,29.528,1
0.1814,31.152,1
0.1468,33.207,1
0.0508,35.411,1
0,38.462,1
0,52.83,1
0,52.83,0
0,45.304,0
0,40.066,1
0.0368,39.033,1
0,38.753,1
0,0,0
0.0088,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1.081276,0
0,35.502,1
0,0,0
0,0,0
0,0,0
0,0,0
0,31.624,1
0,32.953,1
0,33.207,1
0,35.926,0
0,39.608,1
0,40.787,1
0,57.602,0
0,54.533,0
0.0412,39.947,0
0.0396,39.608,0
0.0603,39.608,0
0.0992,39.608,0
0.084,210.4116147,1
0.1284,210.4116147,1
0.1242,210.4116147,1
0.1464,42.42808407,1
0.1373,210.4116147,1
0.0713,210.4116147,1
0.0352,36.662,1
0.0884,35.748,1
0.083,33.89,0
0.0416,32.344,0
0,31.889,0
0,31.889,0
0,31.889,0
0.0501,32.281,0
0.0581,33.099,1
0.0304,35.731,1
0.0846,38.49,0
0.0376,39.184,1
0.0527,55.827,1
0.0456,55.555,1
0.0446,210.4116147,1
0.0565,42.42808407,1
0.0479,42.48216831,1
0.0182,38.49,0
0.0263,38.586,1
0.0069,38.586,1
0.0365,38.586,1
0.0265,38.586,1
0.0175,38.586,1
0.0086,38.586,1
0,1.081276,0
0,1.081276,0
0,32.857,1
0,30.58121109,1
0,30.58121109,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0053,210.4116147,1
0.007,210.4116147,1
0.0362,42.42808407,1
0.1235,210.4116147,1
0.1433,42.72554739,1
0.0501,210.4116147,1
0.1146,210.4116147,1
0.1668,210.4116147,1
0.2094,210.4116147,1
0.1355,42.42808407,1
0.1188,25.322,0
0.0862,25.322,0
0.1023,0,0
0.0385,0,0
0.0773,1.081276,0
0.1406,25.322,0
0.0409,25.322,0
0.0141,25.098,1
0,0,0
0,1.081276,0
0,1.081276,0
0,14.993,0
0.1276,14.7,0
0.3888,14.7,0
0.5846,14.7,0
0.3265,14.7,1
0.3812,17.132,1
0.2954,25.02440748,1
0.2304,210.4116147,1
0.1265,210.4116147,1
0.0762,210.4116147,1
0.1422,26.76,1
0.1605,25.322,1
0.1135,25.322,1
0.1082,28.069,0
0.0851,28.069,0
0.0242,0,0
0.0634,0,0
0,28.069,0
0,28.069,1
0,28.069,0
0,28.069,1
0,25.254,0
0,19.849,0
0,0,0
0,0,0
0,14.7,0
0,26.09599655,1
0,42.54526659,1
0,210.4116147,1
0,210.4116147,1
0,42.42808407,1
0,36.449,1
0,40.727,1
0,40.513,1
0,210.4116147,1
0,210.4116147,1
0,34.473,1
0,1.081276,0
0,0,0
0.0197,0,0
0,0,0
0,34.493,1
0,34.493,1
0,210.4116147,1
0,42.37399983,1
0.0091,210.4116147,1
