time,Measurement,DA_1,DA_2,DA_3
10/26/2021 4:15,0.1889,0.1846,0.3025375,0.2228125
10/26/2021 4:30,0.2145,0.188,0.3206625,0.2183875
10/26/2021 4:45,0.1645,0.1914,0.3387875,0.2139625
10/26/2021 5:00,0.1496,0.202975,0.370975,0.2025625
10/26/2021 5:15,0.1644,0.200925,0.379725,0.2027875
10/26/2021 5:30,0.1801,0.198875,0.388475,0.2030125
10/26/2021 5:45,0.1668,0.196825,0.397225,0.2032375
10/26/2021 6:00,0.1504,0.1903875,0.417525,0.2050375
10/26/2021 6:15,0.1645,0.1912625,0.418575,0.2042125
10/26/2021 6:30,0.1483,0.1921375,0.419625,0.2033875
10/26/2021 6:45,0.1693,0.1930125,0.420675,0.2025625
10/26/2021 7:00,0.1347,0.1945625,0.4129875,0.198025
10/26/2021 7:15,0.1406,0.1949875,0.4198625,0.199675
10/26/2021 7:30,0.1309,0.1954125,0.4267375,0.201325
10/26/2021 7:45,0.0881,0.1958375,0.4336125,0.202975
10/26/2021 8:00,0.0905,0.1921375,0.460925,0.195175
10/26/2021 8:15,0.0822,0.1953125,0.454175,0.203125
10/26/2021 8:30,0.0988,0.1984875,0.447425,0.211075
10/26/2021 8:45,0.1243,0.2016625,0.440675,0.219025
10/26/2021 9:00,0.1235,0.20915,0.4182125,0.2515375
10/26/2021 9:15,0.1572,0.20945,0.4219375,0.2431125
10/26/2021 9:30,0.1816,0.20975,0.4256625,0.2346875
10/26/2021 9:45,0.1761,0.21005,0.4293875,0.2262625
10/26/2021 10:00,0.18,0.2016125,0.42025,0.2068875
10/26/2021 10:15,0.2161,0.2077375,0.43255,0.2057625
10/26/2021 10:30,0.1649,0.2138625,0.44485,0.2046375
10/26/2021 10:45,0.1306,0.2199875,0.45715,0.2035125
10/26/2021 11:00,0.1536,0.23635,0.5339875,0.2139
10/26/2021 11:15,0.178,0.23565,0.5032625,0.2051
10/26/2021 11:30,0.1745,0.23495,0.4725375,0.1963
10/26/2021 11:45,0.1333,0.23425,0.4418125,0.1875
10/26/2021 12:00,0.1295,0.246075,0.388775,0.189575
10/26/2021 12:15,0.1688,0.237025,0.372925,0.173525
10/26/2021 12:30,0.1421,0.227975,0.357075,0.157475
10/26/2021 12:45,0.144,0.218925,0.341225,0.141425
10/26/2021 13:00,0.0915,0.1769875,0.263725,0.0698
10/26/2021 13:15,0.1135,0.1898625,0.288975,0.0908
10/26/2021 13:30,0.1548,0.2027375,0.314225,0.1118
10/26/2021 13:45,0.1464,0.2156125,0.339475,0.1328
10/26/2021 14:00,0.0945,0.2896875,0.448425,0.2073875
10/26/2021 14:15,0.0759,0.2617625,0.417875,0.1926625
10/26/2021 14:30,0.0576,0.2338375,0.387325,0.1779375
10/26/2021 14:45,0.0321,0.2059125,0.356775,0.1632125
10/26/2021 15:00,0.0415,0.1404875,0.2925875,0.12175
10/26/2021 15:15,0.056,0.1375625,0.2844625,0.12485
10/26/2021 15:30,0.0688,0.1346375,0.2763375,0.12795
10/26/2021 15:45,0.0959,0.1317125,0.2682125,0.13105
10/26/2021 16:00,0.062,0.096275,0.2099125,0.112175
10/26/2021 16:15,0.0714,0.115025,0.2352375,0.129925
10/26/2021 16:30,0.1214,0.133775,0.2605625,0.147675
10/26/2021 16:45,0.1429,0.152525,0.2858875,0.165425
10/26/2021 17:00,0.1316,0.1720625,0.2884875,0.1810375
10/26/2021 17:15,0.143,0.1902875,0.3289625,0.2002125
10/26/2021 17:30,0.1448,0.2085125,0.3694375,0.2193875
10/26/2021 17:45,0.1727,0.2267375,0.4099125,0.2385625
10/26/2021 18:00,0.1792,0.254375,0.4930625,0.2876625
10/26/2021 18:15,0.1785,0.266325,0.5050875,0.2868875
10/26/2021 18:30,0.1855,0.278275,0.5171125,0.2861125
10/26/2021 18:45,0.1706,0.290225,0.5291375,0.2853375
10/26/2021 19:00,0.1539,0.2827125,0.5419125,0.256925
10/26/2021 19:15,0.1882,0.3076375,0.5534375,0.274575
10/26/2021 19:30,0.2127,0.3325625,0.5649625,0.292225
10/26/2021 19:45,0.2309,0.3574875,0.5764875,0.309875
10/26/2021 20:00,0.2028,0.41455,0.6043625,0.34425
10/26/2021 20:15,0.211,0.41805,0.6049875,0.35075
10/26/2021 20:30,0.2301,0.42155,0.6056125,0.35725
10/26/2021 20:45,0.2559,0.42505,0.6062375,0.36375
10/26/2021 21:00,0.2383,0.3948375,0.550425,0.340625
10/26/2021 21:15,0.2847,0.4208125,0.588675,0.366875
10/26/2021 21:30,0.2653,0.4467875,0.626925,0.393125
10/26/2021 21:45,0.2921,0.4727625,0.665175,0.419375
10/26/2021 22:00,0.2817,0.4857625,0.7309875,0.4102625
10/26/2021 22:15,0.2939,0.5203875,0.7508625,0.4600875
10/26/2021 22:30,0.3285,0.5550125,0.7707375,0.5099125
10/26/2021 22:45,0.4262,0.5896375,0.7906125,0.5597375
10/26/2021 23:00,0.4563,0.757425,0.9834,0.8119125
10/26/2021 23:15,0.4592,0.703275,0.888,0.7268375
10/26/2021 23:30,0.4296,0.649125,0.7926,0.6417625
10/26/2021 23:45,0.4335,0.594975,0.6972,0.5566875
10/27/2021 0:00,0.3769,0.4129875,0.4473,0.3338375
10/27/2021 0:15,0.3989,0.4440625,0.4549,0.3406125
10/27/2021 0:30,0.4019,0.4751375,0.4625,0.3473875
10/27/2021 0:45,0.4304,0.5062125,0.4701,0.3541625
10/27/2021 1:00,0.4439,0.5481625,0.443425,0.3371625
10/27/2021 1:15,0.395,0.5719875,0.473875,0.3597875
10/27/2021 1:30,0.4051,0.5958125,0.504325,0.3824125
10/27/2021 1:45,0.4984,0.6196375,0.534775,0.4050375
10/27/2021 2:00,0.6313,0.659025,0.595975,0.4533125
10/27/2021 2:15,0.6661,0.672475,0.605925,0.4588375
10/27/2021 2:30,0.6102,0.685925,0.615875,0.4643625
10/27/2021 2:45,0.5926,0.699375,0.625825,0.4698875
10/27/2021 3:00,0.5117,0.716425,0.6363375,0.483325
10/27/2021 3:15,0.5187,0.727475,0.6459125,0.483575
10/27/2021 3:30,0.536,0.738525,0.6554875,0.483825
10/27/2021 3:45,0.5375,0.749575,0.6650625,0.484075
10/27/2021 4:00,0.527,0.752525,0.6785,0.4245875
10/27/2021 4:15,0.5624,0.768975,0.6855,0.4646625
10/27/2021 4:30,0.6285,0.785425,0.6925,0.5047375
10/27/2021 4:45,0.5844,0.801875,0.6995,0.5448125
10/27/2021 5:00,0.6606,0.8224875,0.72075,0.5763
10/27/2021 5:15,0.6805,0.8361625,0.71825,0.6221
10/27/2021 5:30,0.7024,0.8498375,0.71575,0.6679
10/27/2021 5:45,0.8173,0.8635125,0.71325,0.7137
10/27/2021 6:00,0.8073,0.878725,0.676925,0.804125
10/27/2021 6:15,0.7355,0.891375,0.696975,0.820175
10/27/2021 6:30,0.7465,0.904025,0.717025,0.836225
10/27/2021 6:45,0.7857,0.916675,0.737075,0.852275
10/27/2021 7:00,0.8487,0.962175,0.8092125,0.8903
10/27/2021 7:15,0.8156,0.952925,0.7945375,0.8917
10/27/2021 7:30,0.8107,0.943675,0.7798625,0.8931
10/27/2021 7:45,0.8833,0.934425,0.7651875,0.8945
10/27/2021 8:00,0.8233,0.9387875,0.783625,0.903325
10/27/2021 8:15,0.8375,0.9204625,0.746875,0.899775
10/27/2021 8:30,0.8099,0.9021375,0.710125,0.896225
10/27/2021 8:45,0.816,0.8838125,0.673375,0.892675
10/27/2021 9:00,0.871,0.89995,0.648025,0.9208125
10/27/2021 9:15,0.7919,0.85865,0.603675,0.8961375
10/27/2021 9:30,0.8041,0.81735,0.559325,0.8714625
10/27/2021 9:45,0.6985,0.77605,0.514975,0.8467875
10/27/2021 10:00,0.695,0.6540125,0.4066125,0.79305
10/27/2021 10:15,0.8051,0.6665375,0.4049375,0.78775
10/27/2021 10:30,0.7422,0.6790625,0.4032625,0.78245
10/27/2021 10:45,0.7303,0.6915875,0.4015875,0.77715
10/27/2021 11:00,0.7848,0.7412,0.41855,0.7846375
10/27/2021 11:15,0.7011,0.729,0.40445,0.7708125
10/27/2021 11:30,0.7608,0.7168,0.39035,0.7569875
10/27/2021 11:45,0.6576,0.7046,0.37625,0.7431625
10/27/2021 12:00,0.5063,0.6822375,0.3739625,0.7641
10/27/2021 12:15,0.5067,0.6768125,0.3519875,0.7271
10/27/2021 12:30,0.5984,0.6713875,0.3300125,0.6901
10/27/2021 12:45,0.4963,0.6659625,0.3080375,0.6531
10/27/2021 13:00,0.5163,0.634175,0.26225,0.5988125
10/27/2021 13:15,0.4466,0.646325,0.25615,0.5733375
10/27/2021 13:30,0.4527,0.658475,0.25005,0.5478625
10/27/2021 13:45,0.464,0.670625,0.24395,0.5223875
10/27/2021 14:00,0.4905,0.7113125,0.231775,0.4537125
10/27/2021 14:15,0.4671,0.7044375,0.229725,0.4570375
10/27/2021 14:30,0.4905,0.6975625,0.227675,0.4603625
10/27/2021 14:45,0.455,0.6906875,0.225625,0.4636875
10/27/2021 15:00,0.4625,0.6777,0.2481,0.4826125
10/27/2021 15:15,0.4224,0.6749,0.2297,0.4755375
10/27/2021 15:30,0.4339,0.6721,0.2113,0.4684625
10/27/2021 15:45,0.4184,0.6693,0.1929,0.4613875
10/27/2021 16:00,0.3836,0.6423125,0.1527875,0.434175
10/27/2021 16:15,0.4186,0.6556375,0.1488625,0.440525
10/27/2021 16:30,0.37,0.6689625,0.1449375,0.446875
10/27/2021 16:45,0.3807,0.6822875,0.1410125,0.453225
10/27/2021 17:00,0.428,0.72925,0.1274125,0.5051375
10/27/2021 17:15,0.3866,0.72015,0.1299375,0.4811125
10/27/2021 17:30,0.3503,0.71105,0.1324625,0.4570875
10/27/2021 17:45,0.3975,0.70195,0.1349875,0.4330625
10/27/2021 18:00,0.4471,0.6662625,0.1436625,0.3738625
10/27/2021 18:15,0.4315,0.6748875,0.1420875,0.3732875
10/27/2021 18:30,0.3932,0.6835125,0.1405125,0.3727125
10/27/2021 18:45,0.3473,0.6921375,0.1389375,0.3721375
10/27/2021 19:00,0.3453,0.6868875,0.1247625,0.344525
10/27/2021 19:15,0.4182,0.7047625,0.1315875,0.361975
10/27/2021 19:30,0.4625,0.7226375,0.1384125,0.379425
10/27/2021 19:45,0.5465,0.7405125,0.1452375,0.396875
10/27/2021 20:00,0.4146,0.807025,0.1644,0.4427875
10/27/2021 20:15,0.3927,0.792475,0.163,0.4412625
10/27/2021 20:30,0.3882,0.777925,0.1616,0.4397375
10/27/2021 20:45,0.3762,0.763375,0.1602,0.4382125
10/27/2021 21:00,0.4312,0.7165375,0.162625,0.4048875
10/27/2021 21:15,0.4139,0.7235125,0.158675,0.4245625
10/27/2021 21:30,0.4475,0.7304875,0.154725,0.4442375
10/27/2021 21:45,0.4423,0.7374625,0.150775,0.4639125
10/27/2021 22:00,0.442,0.7144375,0.14255,0.491275
10/27/2021 22:15,0.4734,0.7414125,0.14145,0.505825
10/27/2021 22:30,0.4557,0.7683875,0.14035,0.520375
10/27/2021 22:45,0.422,0.7953625,0.13925,0.534925
10/27/2021 23:00,0.4059,1,0.1036125,0.6274
10/27/2021 23:15,0.3872,0.9094,0.1255375,0.59
10/27/2021 23:30,0.4244,0.8162,0.1474625,0.5526
10/27/2021 23:45,0.4649,0.723,0.1693875,0.5152
10/28/2021 0:00,0.4684,0.478525,0.2201875,0.402575
10/28/2021 0:15,0.5132,0.486175,0.2228625,0.415325
10/28/2021 0:30,0.6113,0.493825,0.2255375,0.428075
10/28/2021 0:45,0.647,0.501475,0.2282125,0.440825
10/28/2021 1:00,0.5756,0.547975,0.238425,0.4660625
10/28/2021 1:15,0.5352,0.529725,0.236075,0.4704875
10/28/2021 1:30,0.4794,0.511475,0.233725,0.4749125
10/28/2021 1:45,0.4405,0.493225,0.231375,0.4793375
10/28/2021 2:00,0.4577,0.4584,0.2190125,0.477275
10/28/2021 2:15,0.4219,0.4512,0.2233375,0.486025
10/28/2021 2:30,0.4056,0.444,0.2276625,0.494775
10/28/2021 2:45,0.4094,0.4368,0.2319875,0.503525
10/28/2021 3:00,0.4273,0.440925,0.227275,0.5512375
10/28/2021 3:15,0.4355,0.426175,0.237625,0.5340125
10/28/2021 3:30,0.4461,0.411425,0.247975,0.5167875
10/28/2021 3:45,0.4258,0.396675,0.258325,0.4995625
10/28/2021 4:00,0.4266,0.364075,0.25645,0.445925
10/28/2021 4:15,0.3929,0.361225,0.27495,0.452975
10/28/2021 4:30,0.424,0.358375,0.29345,0.460025
10/28/2021 4:45,0.4469,0.355525,0.31195,0.467075
10/28/2021 5:00,0.431,0.31135,0.350175,0.4693625
10/28/2021 5:15,0.4669,0.33605,0.355525,0.4795875
10/28/2021 5:30,0.5282,0.36075,0.360875,0.4898125
10/28/2021 5:45,0.4406,0.38545,0.366225,0.5000375
10/28/2021 6:00,0.4955,0.4465625,0.372625,0.5064375
10/28/2021 6:15,0.5867,0.4469875,0.377275,0.5192125
10/28/2021 6:30,0.5704,0.4474125,0.381925,0.5319875
10/28/2021 6:45,0.5365,0.4478375,0.386575,0.5447625
10/28/2021 7:00,0.5184,0.4793125,0.3941875,0.5875
10/28/2021 7:15,0.5768,0.4590375,0.3968625,0.5803
10/28/2021 7:30,0.5283,0.4387625,0.3995375,0.5731
10/28/2021 7:45,0.5243,0.4184875,0.4022125,0.5659
10/28/2021 8:00,0.5154,0.38385,0.4198875,0.5856625
10/28/2021 8:15,0.5089,0.37315,0.4125625,0.5604875
10/28/2021 8:30,0.4611,0.36245,0.4052375,0.5353125
10/28/2021 8:45,0.452,0.35175,0.3979125,0.5101375
10/28/2021 9:00,0.4248,0.3002875,0.3547375,0.4326875
10/28/2021 9:15,0.3931,0.3167625,0.3713125,0.4423625
10/28/2021 9:30,0.393,0.3332375,0.3878875,0.4520375
10/28/2021 9:45,0.4487,0.3497125,0.4044625,0.4617125
10/28/2021 10:00,0.5029,0.390525,0.4237,0.463775
10/28/2021 10:15,0.5189,0.390775,0.4385,0.478525
10/28/2021 10:30,0.539,0.391025,0.4533,0.493275
10/28/2021 10:45,0.5065,0.391275,0.4681,0.508025
10/28/2021 11:00,0.4821,0.4147,0.5058125,0.5629
10/28/2021 11:15,0.5661,0.3995,0.5053375,0.5509
10/28/2021 11:30,0.4467,0.3843,0.5048625,0.5389
10/28/2021 11:45,0.4467,0.3691,0.5043875,0.5269
10/28/2021 12:00,0.5065,0.380525,0.5653375,0.5542375
10/28/2021 12:15,0.4294,0.347575,0.5239125,0.5160125
10/28/2021 12:30,0.3861,0.314625,0.4824875,0.4777875
10/28/2021 12:45,0.3173,0.281675,0.4410625,0.4395625
10/28/2021 13:00,0.2487,0.192775,0.3236625,0.3519125
10/28/2021 13:15,0.2732,0.197125,0.3328875,0.3466375
10/28/2021 13:30,0.2625,0.201475,0.3421125,0.3413625
10/28/2021 13:45,0.2802,0.205825,0.3513375,0.3360875
10/28/2021 14:00,0.2631,0.2146,0.3772875,0.335125
10/28/2021 14:15,0.3074,0.216,0.3753625,0.326975
10/28/2021 14:30,0.3472,0.2174,0.3734375,0.318825
10/28/2021 14:45,0.3735,0.2188,0.3715125,0.310675
10/28/2021 15:00,0.3287,0.2305875,0.3961,0.3048875
10/28/2021 15:15,0.3574,0.2250625,0.3765,0.2951625
10/28/2021 15:30,0.3755,0.2195375,0.3569,0.2854375
10/28/2021 15:45,0.3109,0.2140125,0.3373,0.2757125
10/28/2021 16:00,0.26,0.2093875,0.288225,0.2653125
10/28/2021 16:15,0.2547,0.2032625,0.288275,0.2560375
10/28/2021 16:30,0.3043,0.1971375,0.288325,0.2467625
10/28/2021 16:45,0.278,0.1910125,0.288375,0.2374875
10/28/2021 17:00,0.2833,0.178475,0.283625,0.2075125
10/28/2021 17:15,0.3084,0.176625,0.286875,0.2120375
10/28/2021 17:30,0.3367,0.174775,0.290125,0.2165625
10/28/2021 17:45,0.3207,0.172925,0.293375,0.2210875
10/28/2021 18:00,0.2709,0.167325,0.293925,0.2246375
10/28/2021 18:15,0.2291,0.167975,0.298975,0.2298125
10/28/2021 18:30,0.2414,0.168625,0.304025,0.2349875
10/28/2021 18:45,0.3128,0.169275,0.309075,0.2401625
10/28/2021 19:00,0.3134,0.16655,0.322825,0.2514125
10/28/2021 19:15,0.2547,0.16945,0.322075,0.2525375
10/28/2021 19:30,0.2781,0.17235,0.321325,0.2536625
10/28/2021 19:45,0.2971,0.17525,0.320575,0.2547875
10/28/2021 20:00,0.2567,0.1708375,0.3211,0.268775
10/28/2021 20:15,0.2107,0.1786125,0.3195,0.261325
10/28/2021 20:30,0.2416,0.1863875,0.3179,0.253875
10/28/2021 20:45,0.2473,0.1941625,0.3163,0.246425
10/28/2021 21:00,0.2531,0.1814625,0.294675,0.228175
10/28/2021 21:15,0.2568,0.2028875,0.306425,0.227925
10/28/2021 21:30,0.2409,0.2243125,0.318175,0.227675
10/28/2021 21:45,0.2658,0.2457375,0.329925,0.227425
10/28/2021 22:00,0.2758,0.2883125,0.374225,0.2133375
10/28/2021 22:15,0.28,0.2956375,0.364275,0.2223125
10/28/2021 22:30,0.2645,0.3029625,0.354325,0.2312875
10/28/2021 22:45,0.3019,0.3102875,0.344375,0.2402625
10/28/2021 23:00,0.266,0.31945,0.3705375,0.2001125
10/28/2021 23:15,0.2554,0.32555,0.3365125,0.2418375
10/28/2021 23:30,0.2599,0.33165,0.3024875,0.2835625
10/28/2021 23:45,0.2663,0.33775,0.2684625,0.3252875
10/29/2021 0:00,0.2379,0.3746,0.1953625,0.4630875
10/29/2021 0:15,0.2041,0.3602,0.1873875,0.4407625
10/29/2021 0:30,0.1853,0.3458,0.1794125,0.4184375
10/29/2021 0:45,0.2113,0.3314,0.1714375,0.3961125
10/29/2021 1:00,0.2243,0.291275,0.16605,0.377425
10/29/2021 1:15,0.2062,0.294025,0.15635,0.352675
10/29/2021 1:30,0.213,0.296775,0.14665,0.327925
10/29/2021 1:45,0.2346,0.299525,0.13695,0.303175
10/29/2021 2:00,0.2174,0.2513125,0.111875,0.2261875
10/29/2021 2:15,0.2078,0.2880375,0.112425,0.2362625
10/29/2021 2:30,0.1791,0.3247625,0.112975,0.2463375
10/29/2021 2:45,0.2324,0.3614875,0.113525,0.2564125
10/29/2021 3:00,0.176,0.3787125,0.1074375,0.2444375
10/29/2021 3:15,0.2095,0.4284375,0.1124125,0.2692125
10/29/2021 3:30,0.2365,0.4781625,0.1173875,0.2939875
10/29/2021 3:45,0.2505,0.5278875,0.1223625,0.3187625
10/29/2021 4:00,0.2524,0.62925,0.1328875,0.3575625
10/29/2021 4:15,0.268,0.64455,0.1341625,0.3729875
10/29/2021 4:30,0.248,0.65985,0.1354375,0.3884125
10/29/2021 4:45,0.199,0.67515,0.1367125,0.4038375
10/29/2021 5:00,0.2268,0.760575,0.1499125,0.458825
10/29/2021 5:15,0.2484,0.729125,0.1432375,0.447875
10/29/2021 5:30,0.2443,0.697675,0.1365625,0.436925
10/29/2021 5:45,0.2677,0.666225,0.1298875,0.425975
10/29/2021 6:00,0.2172,0.63095,0.120475,0.414875
10/29/2021 6:15,0.2293,0.60205,0.115625,0.404025
10/29/2021 6:30,0.2143,0.57315,0.110775,0.393175
10/29/2021 6:45,0.2057,0.54425,0.105925,0.382325
10/29/2021 7:00,0.2673,0.48985,0.1017875,0.3592875
10/29/2021 7:15,0.2563,0.47795,0.0964625,0.3565625
10/29/2021 7:30,0.2104,0.46605,0.0911375,0.3538375
10/29/2021 7:45,0.1865,0.45415,0.0858125,0.3511125
10/29/2021 8:00,0.255,0.4293875,0.0722375,0.3514625
10/29/2021 8:15,0.2518,0.4260625,0.0724125,0.3466875
10/29/2021 8:30,0.2424,0.4227375,0.0725875,0.3419125
10/29/2021 8:45,0.1921,0.4194125,0.0727625,0.3371375
10/29/2021 9:00,0.1446,0.4118125,0.0787125,0.329175
10/29/2021 9:15,0.1446,0.4113375,0.0750375,0.326525
10/29/2021 9:30,0.1564,0.4108625,0.0713625,0.323875
10/29/2021 9:45,0.1733,0.4103875,0.0676875,0.321225
10/29/2021 10:00,0.1639,0.41475,0.0711375,0.30095
10/29/2021 10:15,0.1487,0.41105,0.0627125,0.31005
10/29/2021 10:30,0.1895,0.40735,0.0542875,0.31915
10/29/2021 10:45,0.2137,0.40365,0.0458625,0.32825
10/29/2021 11:00,0.2311,0.3808625,0.0299375,0.328575
10/29/2021 11:15,0.2522,0.3898875,0.0265125,0.343525
10/29/2021 11:30,0.2496,0.3989125,0.0230875,0.358475
10/29/2021 11:45,0.2456,0.4079375,0.0196625,0.373425
10/29/2021 12:00,0.2502,0.42465,0.0116625,0.420025
10/29/2021 12:15,0.2105,0.42855,0.0112875,0.413875
10/29/2021 12:30,0.2055,0.43245,0.0109125,0.407725
10/29/2021 12:45,0.1736,0.43635,0.0105375,0.401575
10/29/2021 13:00,0.1704,0.433125,0.00795,0.3710875
10/29/2021 13:15,0.2,0.441775,0.00905,0.3811625
10/29/2021 13:30,0.1729,0.450425,0.01015,0.3912375
10/29/2021 13:45,0.1462,0.459075,0.01125,0.4013125
10/29/2021 14:00,0.1428,0.4728625,0.0164375,0.395075
10/29/2021 14:15,0.157,0.4780875,0.0148125,0.416025
10/29/2021 14:30,0.2211,0.4833125,0.0131875,0.436975
10/29/2021 14:45,0.2727,0.4885375,0.0115625,0.457925
10/29/2021 15:00,0.2656,0.4541625,0.0012,0.4152
10/29/2021 15:15,0.2651,0.4857875,0.0054,0.4786
10/29/2021 15:30,0.3094,0.5174125,0.0096,0.542
10/29/2021 15:45,0.3004,0.5490375,0.0138,0.6054
10/29/2021 16:00,0.3383,0.5991125,0.0188625,0.7369
10/29/2021 16:15,0.3256,0.6184375,0.0224875,0.7549
10/29/2021 16:30,0.343,0.6377625,0.0261125,0.7729
10/29/2021 16:45,0.3464,0.6570875,0.0297375,0.7909
10/29/2021 17:00,0.4029,0.6851125,0.0377875,0.837625
10/29/2021 17:15,0.4136,0.6986375,0.0384625,0.836475
10/29/2021 17:30,0.4134,0.7121625,0.0391375,0.835325
10/29/2021 17:45,0.4336,0.7256875,0.0398125,0.834175
10/29/2021 18:00,0.3896,0.7432625,0.0284875,0.8007
10/29/2021 18:15,0.4109,0.7540875,0.0371625,0.8211
10/29/2021 18:30,0.4223,0.7649125,0.0458375,0.8415
10/29/2021 18:45,0.4074,0.7757375,0.0545125,0.8619
10/29/2021 19:00,0.4196,0.7766625,0.0498375,0.8895
10/29/2021 19:15,0.4673,0.7940875,0.0674125,0.9051
10/29/2021 19:30,0.5301,0.8115125,0.0849875,0.9207
10/29/2021 19:45,0.6292,0.8289375,0.1025625,0.9363
10/29/2021 20:00,0.6831,0.9143125,0.1410625,0.981525
10/29/2021 20:15,0.7232,0.8864375,0.1446875,0.977375
10/29/2021 20:30,0.6529,0.8585625,0.1483125,0.973225
10/29/2021 20:45,0.5123,0.8306875,0.1519375,0.969075
10/29/2021 21:00,0.4503,0.83645,0.1921625,1
10/29/2021 21:15,0.4096,0.78615,0.1713875,0.974075
10/29/2021 21:30,0.3559,0.73585,0.1506125,0.943325
10/29/2021 21:45,0.3441,0.68555,0.1298375,0.912575
10/29/2021 22:00,0.4056,0.5560875,0.0968,0.900425
10/29/2021 22:15,0.3483,0.5585625,0.0842,0.857275
10/29/2021 22:30,0.3055,0.5610375,0.0716,0.814125
10/29/2021 22:45,0.3477,0.5635125,0.059,0.770975
10/29/2021 23:00,0.3346,0.6715125,0,0.8554375
10/29/2021 23:15,0.3407,0.6036375,0.011375,0.7272125
10/29/2021 23:30,0.3087,0.5357625,0.043625,0.5989875
10/29/2021 23:45,0.3264,0.4678875,0.075875,0.4707625
10/30/2021 0:00,0.2679,0.30315,0.17705,0.1686125
10/30/2021 0:15,0.2256,0.29985,0.16335,0.1563375
10/30/2021 0:30,0.1881,0.29655,0.14965,0.1440625
10/30/2021 0:45,0.1773,0.29325,0.13595,0.1317875
10/30/2021 1:00,0.2061,0.29535,0.1311375,0.117675
10/30/2021 1:15,0.1687,0.28845,0.1115125,0.106625
10/30/2021 1:30,0.2178,0.28155,0.0918875,0.095575
10/30/2021 1:45,0.1992,0.27465,0.0722625,0.084525
10/30/2021 2:00,0.1758,0.2297625,0.0152875,0.0493625
10/30/2021 2:15,0.2043,0.2481875,0.0205625,0.0543875
10/30/2021 2:30,0.2066,0.2666125,0.0258375,0.0594125
10/30/2021 2:45,0.225,0.2850375,0.0311125,0.0644375
10/30/2021 3:00,0.2707,0.2958125,0.04025,0.0694625
10/30/2021 3:15,0.3336,0.3193375,0.04295,0.0744875
10/30/2021 3:30,0.3161,0.3428625,0.04565,0.0795125
10/30/2021 3:45,0.2845,0.3663875,0.04835,0.0845375
10/30/2021 4:00,0.2695,0.4071625,0.0654125,0.104225
10/30/2021 4:15,0.3014,0.4191875,0.0585375,0.099475
10/30/2021 4:30,0.2991,0.4312125,0.0516625,0.094725
10/30/2021 4:45,0.2562,0.4432375,0.0447875,0.089975
10/30/2021 5:00,0.2104,0.500075,0.0255,0.1043125
10/30/2021 5:15,0.1749,0.482225,0.0269,0.0868375
10/30/2021 5:30,0.1833,0.464375,0.0283,0.0693625
10/30/2021 5:45,0.1844,0.446525,0.0297,0.0518875
10/30/2021 6:00,0.1664,0.391475,0.02855,0.011275
10/30/2021 6:15,0.1401,0.398425,0.03165,0.009225
10/30/2021 6:30,0.1297,0.405375,0.03475,0.007175
10/30/2021 6:45,0.1518,0.412325,0.03785,0.005125
10/30/2021 7:00,0.1361,0.47935,0.0627,0
10/30/2021 7:15,0.1545,0.44625,0.0513,0
10/30/2021 7:30,0.1656,0.41315,0.0399,0
10/30/2021 7:45,0.1324,0.38005,0.0285,0
10/30/2021 8:00,0.1168,0.3009375,0,0
10/30/2021 8:15,0.0761,0.2985125,0,0
10/30/2021 8:30,0.0771,0.2960875,0,0
10/30/2021 8:45,0.0623,0.2936625,0,0
10/30/2021 9:00,0.0471,0.2684375,0,0
10/30/2021 9:15,0.0516,0.2812125,0,0
10/30/2021 9:30,0.0605,0.2939875,0.0015375,0.000575
10/30/2021 9:45,0.1121,0.3067625,0.0046125,0.001725
10/30/2021 10:00,0.1431,0.2764125,0,0
10/30/2021 10:15,0.1665,0.3179375,0.0013875,0
10/30/2021 10:30,0.1587,0.3594625,0.0232125,0.0116375
10/30/2021 10:45,0.1554,0.4009875,0.0450375,0.0257125
10/30/2021 11:00,0.2008,0.450125,0.09105,0.0463125
10/30/2021 11:15,0.2034,0.486575,0.09675,0.0560375
10/30/2021 11:30,0.2321,0.523025,0.10245,0.0657625
10/30/2021 11:45,0.2729,0.559475,0.10815,0.0754875
10/30/2021 12:00,0.2635,0.5582375,0.1012125,0.0676625
10/30/2021 12:15,0.2782,0.6198125,0.1153375,0.0890875
10/30/2021 12:30,0.3084,0.6813875,0.1294625,0.1105125
10/30/2021 12:45,0.2744,0.7429625,0.1435875,0.1319375
10/30/2021 13:00,0.2921,0.8913875,0.1847125,0.189325
10/30/2021 13:15,0.3624,0.8950625,0.1808375,0.186775
10/30/2021 13:30,0.3479,0.8987375,0.1769625,0.184225
10/30/2021 13:45,0.3896,0.9024125,0.1730875,0.181675
10/30/2021 14:00,0.3827,0.9119375,0.1868,0.1961875
10/30/2021 14:15,0.3393,0.9117125,0.1712,0.1822625
10/30/2021 14:30,0.3669,0.9114875,0.1556,0.1683375
10/30/2021 14:45,0.3849,0.9112625,0.14,0.1544125
10/30/2021 15:00,0.4187,0.89345,0.09395,0.1200125
10/30/2021 15:15,0.3975,0.90495,0.09865,0.1197375
10/30/2021 15:30,0.4551,0.91645,0.10335,0.1194625
10/30/2021 15:45,0.4315,0.92795,0.10805,0.1191875
10/30/2021 16:00,0.4145,0.946575,0.089275,0.1192875
10/30/2021 16:15,0.3724,0.953325,0.109625,0.1187625
