time,Spot price 2025,Spot price 2035,Spot price 2045,DA forecast,Realised production
22/04/1985 11.00,25.197,30.111,41.007,0.2144,0.1969
22/04/1985 12.00,25.038,29.388,41.007,0.2436,0.2026
22/04/1985 13.00,26.65,29.388,42.876,0.2711,0.2609
22/04/1985 14.00,31.01,29.876,43.974,0.305,0.2948
22/04/1985 15.00,31.931,40.661,45.04,0.3339,0.2932
22/04/1985 16.00,33.305,45.28,47.496,0.3791,0.2847
22/04/1985 17.00,36.514,45.612,47.614,0.381,0.2643
22/04/1985 18.00,38.227,45.612,47.614,0.4051,0.2814
22/04/1985 19.00,34.238,45.612,47.614,0.4743,0.2886
22/04/1985 20.00,33.412,45.612,47.614,0.4305,0.279
22/04/1985 21.00,33.425,45.612,47.614,0.3278,0.2474
22/04/1985 22.00,33.425,45.612,47.614,0.2309,0.1678
22/04/1985 23.00,33.425,45.612,47.614,0.1793,0.1297
23/04/1985 00.00,30.884,44.237,44.719,0.8505,0.6957
23/04/1985 01.00,30.884,44.237,44.719,1,0.9986
23/04/1985 02.00,30.884,44.237,44.719,1,0.9998
23/04/1985 03.00,30.884,44.237,44.719,1,0.9937
23/04/1985 04.00,30.884,44.237,44.719,1,0.9689
23/04/1985 05.00,30.517,44.237,44.719,0.9971,0.9261
23/04/1985 06.00,30.725,38.369,43.149,1,0.9482
23/04/1985 07.00,28.866,35.503,41.881,1,0.9669
23/04/1985 08.00,22.978,33.578,39.953,1,0.9439
23/04/1985 09.00,21.801,28.976,38.685,0.9999,0.9058
23/04/1985 10.00,20,25.769,38.685,1,0.9825
23/04/1985 11.00,21.64,25.769,38.685,1,0.9748
23/04/1985 12.00,23.039,32.994,39.227,0.9982,0.9611
23/04/1985 13.00,25.494,33.25,39.872,0.964,0.9184
23/04/1985 14.00,28.155,33.25,39.979,0.959,0.87
23/04/1985 15.00,29.291,39.999,42.344,0.9339,0.7182
23/04/1985 16.00,31.523,44.11,44.257,0.8515,0.5544
23/04/1985 17.00,33.785,45.267,44.719,0.6522,0.398
23/04/1985 18.00,34.093,45.757,44.719,0.3583,0.2244
23/04/1985 19.00,34.476,45.757,44.719,0.183,0.12
23/04/1985 20.00,34.476,45.757,44.86,0.1123,0.0453
23/04/1985 21.00,34.476,45.757,44.719,0.108,0.0195
23/04/1985 22.00,34.476,45.757,44.719,0.1158,0.062
23/04/1985 23.00,33.824,45.757,44.719,0.1429,0.0918
24/04/1985 00.00,26.612,26.861,15.284,0.1099,0.1027
24/04/1985 01.00,24.889,26.441,15.284,0.1313,0.1254
24/04/1985 02.00,24.475,26.249,15.284,0.1874,0.1547
24/04/1985 03.00,24.482,26.362,15.284,0.1946,0.169
24/04/1985 04.00,32.138,26.441,15.284,0.1757,0.1674
24/04/1985 05.00,39.176,27.279,15.284,0.2837,0.2346
24/04/1985 06.00,35.443,24.226,14.862,0.3203,0.2661
24/04/1985 07.00,32.724,22.778,14.461,0.3163,0.2798
24/04/1985 08.00,25.922,17.814,13.731,0.6009,0.4717
24/04/1985 09.00,23.574,13.672,12.593,0.6794,0.5562
24/04/1985 10.00,22.435,12.216,11.011,0.6659,0.6325
24/04/1985 11.00,20.918,11.958,9.342,0.4668,0.4629
24/04/1985 12.00,20.918,11.958,9.342,0.6412,0.6215
24/04/1985 13.00,21.202,11.958,9.342,0.7471,0.8007
24/04/1985 14.00,22.467,12.049,9.518,0.8512,0.9279
24/04/1985 15.00,23.793,14.903,12.543,0.7299,0.8653
24/04/1985 16.00,24.507,26.111,15.284,0.5823,0.8507
24/04/1985 17.00,32.398,26.249,15.284,0.6078,0.94
24/04/1985 18.00,26.97,26.249,15.284,0.79,0.9959
24/04/1985 19.00,25.072,26.249,15.284,0.7919,0.9973
24/04/1985 20.00,24.697,26.249,15.284,0.6751,0.994
24/04/1985 21.00,24.54,26.249,15.284,0.5984,0.9868
24/04/1985 22.00,24.167,26.249,15.284,0.5742,0.9598
24/04/1985 23.00,24.167,26.249,15.284,0.6325,0.9545
25/04/1985 00.00,25.47,32.881,20.143,0.9543,0.9254
25/04/1985 01.00,25.47,32.881,20.143,0.8782,0.861
25/04/1985 02.00,25.47,32.881,20.143,0.8128,0.8738
25/04/1985 03.00,25.47,32.881,20.143,0.746,0.8179
25/04/1985 04.00,25.762,32.881,20.143,0.8336,0.8985
25/04/1985 05.00,26.792,32.881,20.143,0.6405,0.8907
25/04/1985 06.00,30.114,18.111,15.046,0.4476,0.6985
25/04/1985 07.00,28.122,14.972,8.327,0.346,0.4987
25/04/1985 08.00,23.306,13.194,6.083,0.3407,0.4329
25/04/1985 09.00,19.527,12.966,6.135,0.2915,0.3911
25/04/1985 10.00,13.427,12.966,6.486,0.2024,0.3091
25/04/1985 11.00,20.159,12.966,6.534,0.1283,0.2103
25/04/1985 12.00,22.931,12.966,7.891,0.0633,0.0937
25/04/1985 13.00,25.664,12.975,9.639,0.0128,0.031
25/04/1985 14.00,26.22,13.238,10.681,0,0.0137
25/04/1985 15.00,28.958,22.397,19.387,0,0
25/04/1985 16.00,29.904,32.881,20.062,0,0
25/04/1985 17.00,33.681,41.38,20.143,0.0114,0.0378
25/04/1985 18.00,36.437,41.856,20.143,0.0829,0.1098
25/04/1985 19.00,36.437,41.856,20.208,0.1378,0.1411
25/04/1985 20.00,30.945,37.591,20.143,0.2164,0.1833
25/04/1985 21.00,30.945,36.711,20.143,0.3292,0.271
25/04/1985 22.00,25.933,35.677,20.143,0.3877,0.3468
25/04/1985 23.00,29.211,34.923,20.143,0.4107,0.3656
26/04/1985 00.00,26.752,44.46,14.483,0.3737,0.3437
26/04/1985 01.00,26.752,44.46,14.483,0.3182,0.3066
26/04/1985 02.00,26.752,44.46,14.483,0.3518,0.3049
26/04/1985 03.00,26.752,44.46,14.483,0.3937,0.2842
26/04/1985 04.00,26.752,44.46,14.483,0.3107,0.2067
26/04/1985 05.00,27.592,44.46,14.483,0.2508,0.1568
26/04/1985 06.00,29.092,42.554,13.539,0.2358,0.1192
26/04/1985 07.00,39.746,39.874,13.05,0.2271,0.1038
26/04/1985 08.00,27.739,36.323,12.718,0.2318,0.0987
26/04/1985 09.00,26.296,34.137,10.691,0.2258,0.0995
26/04/1985 10.00,25.051,32.424,10.691,0.2315,0.1271
26/04/1985 11.00,24.982,32.424,10.691,0.2121,0.1608
26/04/1985 12.00,24.982,32.618,10.983,0.2768,0.2231
26/04/1985 13.00,25.582,33.755,12.969,0.3098,0.24
26/04/1985 14.00,26.019,37.729,13.333,0.3589,0.2544
26/04/1985 15.00,27.39,42.982,13.933,0.2931,0.2235
26/04/1985 16.00,30.737,44.46,14.483,0.1941,0.1807
26/04/1985 17.00,36.529,44.802,14.483,0.2088,0.2353
26/04/1985 18.00,38.046,44.802,14.483,0.1733,0.2337
26/04/1985 19.00,36.514,44.802,14.483,0.2187,0.2714
26/04/1985 20.00,31.932,44.46,14.483,0.3042,0.3541
26/04/1985 21.00,30.23,44.46,14.483,0.4205,0.5421
26/04/1985 22.00,27.042,44.46,14.483,0.4779,0.6408
26/04/1985 23.00,28.657,44.46,14.483,0.61,0.758
27/04/1985 00.00,25.346,14.003,4.642,0.8487,0.6902
27/04/1985 01.00,25.054,13.984,4.642,0.9112,0.7142
27/04/1985 02.00,24.226,13.729,4.642,0.8965,0.7291
27/04/1985 03.00,23.659,13.473,4.642,0.9233,0.7844
27/04/1985 04.00,23.547,13.473,4.642,0.7882,0.6793
27/04/1985 05.00,22.983,13.473,4.642,0.37,0.3543
27/04/1985 06.00,22.642,13.473,4.642,0.3113,0.3153
27/04/1985 07.00,22.429,13.473,4.585,0.2897,0.311
27/04/1985 08.00,20.088,6.239,3.67,0.3597,0.3444
27/04/1985 09.00,15.42,3.72,3.249,0.3157,0.3582
27/04/1985 10.00,13.484,3.679,3.249,0.3075,0.3624
27/04/1985 11.00,12.155,3.67,3.249,0.3401,0.3511
27/04/1985 12.00,12.155,3.67,3.274,0.2955,0.3373
27/04/1985 13.00,12.155,3.67,3.274,0.2308,0.2897
27/04/1985 14.00,12.155,3.67,3.353,0.1647,0.2329
27/04/1985 15.00,12.851,5.884,4.507,0.1249,0.2039
27/04/1985 16.00,15.585,13.283,4.642,0.079,0.1719
27/04/1985 17.00,20.048,13.473,4.642,0.0144,0.0913
27/04/1985 18.00,20.088,13.473,4.642,0,0.0519
27/04/1985 19.00,20.088,13.473,4.642,0,0.0133
27/04/1985 20.00,20.088,13.473,4.642,0,0
27/04/1985 21.00,20.088,13.473,4.642,0,0
27/04/1985 22.00,20.088,13.473,4.647,0,0
27/04/1985 23.00,20.088,13.473,4.657,0,0
28/04/1985 00.00,22.394,45.419,19.035,0,0
28/04/1985 01.00,22.394,45.419,19.035,0,0.0525
28/04/1985 02.00,22.394,45.419,19.035,0,0.097
28/04/1985 03.00,22.394,45.419,19.035,0,0.1011
28/04/1985 04.00,22.394,45.419,19.035,0,0.101
28/04/1985 05.00,22.394,45.419,19.035,0.0158,0.1302
28/04/1985 06.00,22.394,45.419,19.035,0.0328,0.1526
28/04/1985 07.00,22.101,42.387,18.756,0.0744,0.1587
28/04/1985 08.00,13.246,18.517,16.233,0.0872,0.1617
28/04/1985 09.00,6.005,3.769,5.115,0.1101,0.1799
28/04/1985 10.00,3.8,3.748,3.779,0.1041,0.1892
28/04/1985 11.00,3.772,3.737,3.779,0.0937,0.1769
28/04/1985 12.00,3.772,3.737,3.779,0.0895,0.1612
28/04/1985 13.00,3.972,3.737,3.779,0.0553,0.1514
28/04/1985 14.00,12.827,7.489,8.519,0.0645,0.1681
28/04/1985 15.00,18.752,25.596,18.49,0.0682,0.1816
28/04/1985 16.00,22.797,44.758,19.035,0.0505,0.1889
28/04/1985 17.00,24.481,45.419,19.035,0.0438,0.2066
28/04/1985 18.00,25.961,45.419,19.035,0.0358,0.178
28/04/1985 19.00,27.61,46.444,19.035,0.0608,0.1927
28/04/1985 20.00,29.49,46.483,19.035,0.0755,0.2523
28/04/1985 21.00,30.276,47.265,19.097,0.1191,0.3527
28/04/1985 22.00,28.542,46.45,19.035,0.2015,0.4788
28/04/1985 23.00,31.013,49.501,19.097,0.1621,0.3834
29/04/1985 00.00,30.872,46.835,47.244,0.1216,0.2827
29/04/1985 01.00,31.462,46.835,47.244,0.08,0.2282
29/04/1985 02.00,31.746,47.08,47.244,0.0358,0.1726
29/04/1985 03.00,32.088,47.08,47.244,0.0108,0.1141
29/04/1985 04.00,32.895,47.08,47.244,0,0.0801
29/04/1985 05.00,34.481,47.08,47.244,0.0148,0.0789
29/04/1985 06.00,43.613,45.624,45.106,0.0533,0.113
29/04/1985 07.00,35.506,43.27,43.925,0.0918,0.1447
29/04/1985 08.00,31.514,42.291,43.149,0.1882,0.1997
29/04/1985 09.00,25.689,40.281,43.004,0.2728,0.2499
29/04/1985 10.00,23.952,40.281,43.004,0.3803,0.3554
29/04/1985 11.00,23.499,40.281,43.224,0.354,0.3699
29/04/1985 12.00,23.499,40.281,44.534,0.3878,0.3844
29/04/1985 13.00,24.84,44.451,45.182,0.385,0.4044
29/04/1985 14.00,26.166,44.451,45.295,0.3896,0.4049
29/04/1985 15.00,26.438,44.927,45.944,0.5017,0.5598
29/04/1985 16.00,33.043,46.49,47.244,0.5621,0.6855
29/04/1985 17.00,32.6,46.835,47.244,0.5834,0.7
29/04/1985 18.00,36.311,46.835,47.244,0.6286,0.7325
29/04/1985 19.00,32.084,46.835,47.244,0.6687,0.8086
29/04/1985 20.00,30.19,46.835,47.244,0.7146,0.8391
29/04/1985 21.00,30.19,46.835,47.244,0.6197,0.7471
29/04/1985 22.00,30.19,46.835,47.244,0.679,0.7289
29/04/1985 23.00,30.19,46.835,47.244,0.645,0.5892
30/04/1985 00.00,26.908,43.58,45.23,0.7299,0.5574
30/04/1985 01.00,26.908,43.58,45.23,0.8139,0.5652
30/04/1985 02.00,26.908,43.58,45.23,0.8578,0.5612
30/04/1985 03.00,26.908,43.58,45.23,0.8452,0.5365
30/04/1985 04.00,26.908,43.58,45.23,0.8503,0.5299
30/04/1985 05.00,29.436,43.58,45.23,0.796,0.4412
30/04/1985 06.00,26.622,37.423,43.106,0.9261,0.5166
30/04/1985 07.00,27.104,35.376,42.321,0.8666,0.4767
30/04/1985 08.00,25.819,25.494,41.844,0.9098,0.512
30/04/1985 09.00,22.331,25.077,41.462,0.9719,0.6094
30/04/1985 10.00,22.331,25.077,41.462,0.9751,0.6039
30/04/1985 11.00,22.931,33.439,41.62,0.9412,0.5485
30/04/1985 12.00,22.931,36.026,41.62,0.9387,0.5373
30/04/1985 13.00,22.931,36.852,41.62,0.9068,0.5351
30/04/1985 14.00,23.474,37.049,42.585,0.9207,0.5473
30/04/1985 15.00,23.474,39.166,43.606,0.9691,0.5777
30/04/1985 16.00,26.908,40.88,44.821,0.8894,0.5226
30/04/1985 17.00,28.18,43.58,45.23,0.5306,0.3308
30/04/1985 18.00,30.114,43.58,45.23,0.5967,0.3567
30/04/1985 19.00,28.816,43.651,45.23,0.5992,0.3683
30/04/1985 20.00,28.18,43.651,45.23,0.5586,0.3507
30/04/1985 21.00,28.816,43.651,45.23,0.4895,0.3182
30/04/1985 22.00,28.816,43.734,45.23,0.4001,0.2493
30/04/1985 23.00,31.958,44.15,45.23,0.3742,0.1859
01/05/1985 00.00,29.495,18.398,14.966,0.2873,0.1437
01/05/1985 01.00,29.495,18.398,14.966,0.2788,0.1292
01/05/1985 02.00,29.495,18.398,14.966,0.2939,0.1463
01/05/1985 03.00,29.525,18.398,14.966,0.3043,0.1461
01/05/1985 04.00,29.792,18.398,14.966,0.2366,0.1017
01/05/1985 05.00,29.792,18.398,14.966,0.1967,0.0921
01/05/1985 06.00,29.792,16.617,14.31,0.1546,0.0868
01/05/1985 07.00,30.497,8.114,7.497,0.0968,0.0396
01/05/1985 08.00,26.805,5.165,6.416,0.1047,0.0375
01/05/1985 09.00,24.53,3.923,5.229,0.1032,0.0357
01/05/1985 10.00,23.377,3.91,5.331,0.0436,0.0063
01/05/1985 11.00,21.533,3.91,5.374,0.0536,0.0025
01/05/1985 12.00,21.533,3.913,7.003,0.0373,0.0059
01/05/1985 13.00,21.796,3.923,8.154,0.0613,0.0171
01/05/1985 14.00,22.944,3.964,11.464,0.1091,0.0332
01/05/1985 15.00,24.495,7.692,14.167,0.0987,0.0364
01/05/1985 16.00,25.647,18.072,14.966,0.0949,0.0283
01/05/1985 17.00,29.495,18.433,14.966,0.0562,0.0048
01/05/1985 18.00,30.203,18.433,14.966,0.0122,0
01/05/1985 19.00,30.866,18.433,14.966,0.0569,0.0131
01/05/1985 20.00,31.797,18.433,14.966,0.079,0.0154
01/05/1985 21.00,30.312,18.433,14.966,0.0766,0.0094
01/05/1985 22.00,30.203,18.433,14.966,0.0812,0.0006
01/05/1985 23.00,30.203,18.433,14.966,0.0548,0
02/05/1985 00.00,31.796,45.86,46.082,0.0028,0
02/05/1985 01.00,31.796,45.86,46.082,0.0652,0.0476
02/05/1985 02.00,31.796,45.86,46.082,0.2265,0.2344
02/05/1985 03.00,31.796,45.86,46.082,0.3913,0.4407
02/05/1985 04.00,31.796,45.86,46.082,0.5617,0.6074
02/05/1985 05.00,31.796,45.86,46.082,0.7206,0.7281
02/05/1985 06.00,42.592,43.781,45.359,0.7264,0.7141
02/05/1985 07.00,32.426,24.382,44.739,0.7917,0.6943
02/05/1985 08.00,31.895,24.382,43.503,0.7324,0.5642
02/05/1985 09.00,29.878,24.382,42.174,0.5424,0.4251
02/05/1985 10.00,30.845,29.362,42.294,0.3301,0.2477
02/05/1985 11.00,28.358,27.992,42.294,0.2675,0.2067
02/05/1985 12.00,27.227,28.062,42.353,0.2327,0.2021
02/05/1985 13.00,27.227,28.062,42.481,0.2935,0.2442
02/05/1985 14.00,27.227,28.915,43.431,0.29,0.2292
02/05/1985 15.00,27.562,38.922,45.319,0.3008,0.2217
02/05/1985 16.00,31.874,45.564,46.082,0.2447,0.1809
02/05/1985 17.00,32.746,45.86,46.082,0.1921,0.1258
02/05/1985 18.00,35.249,45.86,46.082,0.146,0.0883
02/05/1985 19.00,35.326,45.86,46.082,0.1302,0.0852
02/05/1985 20.00,35.211,45.86,46.082,0.0833,0.0721
02/05/1985 21.00,35.905,45.86,46.082,0.0477,0.0323
02/05/1985 22.00,32.926,45.86,46.082,0.0869,0.0403
02/05/1985 23.00,36.51,45.955,46.082,0.0973,0.0371
03/05/1985 00.00,38,52.404,60.409,0.0026,0.0245
03/05/1985 01.00,38,52.404,60.409,0,0.0176
03/05/1985 02.00,38,52.404,60.409,0,0.0122
03/05/1985 03.00,38,52.404,60.409,0,0.0157
03/05/1985 04.00,38,52.404,60.409,0.0155,0.0234
03/05/1985 05.00,38.359,52.404,60.409,0.0147,0.0146
03/05/1985 06.00,37.856,50.551,58.676,0,0
03/05/1985 07.00,43.884,49.108,57.453,0,0
03/05/1985 08.00,35.481,48.491,57.425,0,0
03/05/1985 09.00,33.88,48.324,56.752,0,0
03/05/1985 10.00,33.636,48.214,56.752,0,0
03/05/1985 11.00,32.726,48.437,56.752,0,0
03/05/1985 12.00,32.726,48.437,58.166,0,0
03/05/1985 13.00,33.334,49.32,58.538,0,0
03/05/1985 14.00,33.741,49.849,58.878,0,0
03/05/1985 15.00,36.075,50.686,60.409,0,0
03/05/1985 16.00,39.923,52.404,60.409,0,0
03/05/1985 17.00,53.014,52.404,60.409,0,0
03/05/1985 18.00,54.847,52.404,60.409,0,0
03/05/1985 19.00,54.847,52.631,60.409,0,0
03/05/1985 20.00,54.847,52.631,60.409,0,0
03/05/1985 21.00,54.847,52.639,60.409,0,0
03/05/1985 22.00,54.388,52.631,60.409,0,0
03/05/1985 23.00,51.197,52.631,60.409,0,0
04/05/1985 00.00,37.756,50.936,50.684,0,0
04/05/1985 01.00,37.756,50.936,50.684,0,0
04/05/1985 02.00,37.756,50.936,50.684,0.0103,0
04/05/1985 03.00,37.756,50.936,50.684,0.0452,0
04/05/1985 04.00,37.756,50.936,50.684,0.1036,0.0141
04/05/1985 05.00,37.756,50.936,50.684,0.1112,0.0316
04/05/1985 06.00,37.756,50.936,50.684,0.0853,0.016
04/05/1985 07.00,35.897,49.695,46.288,0.1047,0.0391
04/05/1985 08.00,33.774,47.655,44.455,0.1065,0.0401
04/05/1985 09.00,32.888,46.437,41.814,0.0798,0.0369
04/05/1985 10.00,32.51,46.437,41.814,0.0857,0.0577
04/05/1985 11.00,32.51,46.511,41.814,0.1045,0.0363
04/05/1985 12.00,32.51,48.22,41.814,0.0924,0.017
04/05/1985 13.00,32.51,48.585,43.723,0.0597,0
04/05/1985 14.00,34.183,49.454,45.003,0.0377,0
04/05/1985 15.00,36.044,50.179,49.349,0.0089,0
04/05/1985 16.00,37.756,50.71,49.349,0,0
04/05/1985 17.00,39.674,50.936,50.684,0,0
04/05/1985 18.00,42.661,50.936,50.684,0,0
04/05/1985 19.00,42.663,50.936,51.455,0,0
04/05/1985 20.00,41.724,50.936,51.455,0,0
04/05/1985 21.00,40.705,50.936,51.455,0,0
04/05/1985 22.00,37.756,50.936,51.455,0,0
04/05/1985 23.00,37.756,50.936,51.455,0,0
05/05/1985 00.00,41.961,45.885,53.669,0,0
05/05/1985 01.00,36.983,45.885,53.669,0,0
05/05/1985 02.00,35.993,45.883,53.669,0,0
05/05/1985 03.00,35.366,45.885,53.669,0,0.0047
05/05/1985 04.00,35.101,45.709,53.669,0,0.0211
05/05/1985 05.00,34.874,45.885,53.669,0,0.0338
05/05/1985 06.00,34.874,45.681,53.669,0,0.0216
05/05/1985 07.00,34.017,44.887,53.669,0,0.0356
05/05/1985 08.00,33.161,44.532,52.618,0,0.0721
05/05/1985 09.00,30.996,41.64,50.611,0,0.1322
05/05/1985 10.00,27.65,38.826,49.784,0.0059,0.1607
05/05/1985 11.00,24.402,38.826,49.784,0.0141,0.1562
05/05/1985 12.00,24.402,38.826,49.784,0.0024,0.1686
05/05/1985 13.00,24.402,39.075,50.566,0.0016,0.1588
05/05/1985 14.00,27.798,43.619,52.198,0,0.152
05/05/1985 15.00,33.033,44.552,53.597,0,0.1589
05/05/1985 16.00,33.777,44.694,53.669,0,0.1581
05/05/1985 17.00,34.874,44.887,53.669,0,0.1309
05/05/1985 18.00,34.874,44.887,53.669,0,0.1213
05/05/1985 19.00,34.874,44.887,53.669,0,0.1302
05/05/1985 20.00,34.337,44.887,53.669,0,0.1498
05/05/1985 21.00,33.715,44.887,53.669,0,0.146
05/05/1985 22.00,33.715,44.887,53.669,0,0.1212
05/05/1985 23.00,33.715,44.887,53.669,0,0.1011
06/05/1985 00.00,31.565,19.618,19.337,0.1976,0.0973
06/05/1985 01.00,31.811,20.652,19.337,0.2402,0.0947
06/05/1985 02.00,31.811,20.681,19.37,0.2439,0.0877
06/05/1985 03.00,31.811,20.904,19.514,0.2244,0.0971
06/05/1985 04.00,32.805,21.114,19.514,0.2689,0.1518
06/05/1985 05.00,35.322,21.33,19.552,0.3212,0.1783
06/05/1985 06.00,32.911,19.918,18.978,0.2685,0.1861
06/05/1985 07.00,35.447,18.382,18.094,0.257,0.2085
06/05/1985 08.00,33.03,17.254,17.868,0.2781,0.2236
06/05/1985 09.00,24.032,16.499,17.111,0.2945,0.2163
06/05/1985 10.00,21.986,12.595,14.846,0.2557,0.209
06/05/1985 11.00,20.243,12.595,14.846,0.2554,0.2347
06/05/1985 12.00,20.243,12.595,14.846,0.2985,0.2651
06/05/1985 13.00,21.158,12.595,15.936,0.2823,0.2726
06/05/1985 14.00,22.968,12.595,17.305,0.305,0.2735
06/05/1985 15.00,25.799,16.896,18.187,0.303,0.2912
06/05/1985 16.00,26.458,18.849,19.151,0.3023,0.3069
06/05/1985 17.00,25.735,18.849,19.259,0.2855,0.3363
06/05/1985 18.00,24.226,18.488,19.259,0.2701,0.3046
06/05/1985 19.00,22.749,18.488,19.259,0.3263,0.3461
06/05/1985 20.00,22.581,18.488,19.259,0.4186,0.4615
06/05/1985 21.00,22.581,18.488,19.259,0.5988,0.6046
06/05/1985 22.00,22.581,18.488,19.259,0.6075,0.6044
06/05/1985 23.00,22.581,18.488,19.259,0.6484,0.63
07/05/1985 00.00,15.4,15.81,14.003,0.7008,0.6368
07/05/1985 01.00,15.4,15.81,14.003,0.7593,0.6395
07/05/1985 02.00,15.4,15.81,14.003,0.8432,0.6313
07/05/1985 03.00,15.4,15.81,14.003,0.8251,0.618
07/05/1985 04.00,15.486,15.81,14.003,0.9099,0.6127
07/05/1985 05.00,23.719,15.81,14.003,0.9596,0.604
07/05/1985 06.00,26.501,14.003,11.163,0.963,0.5898
07/05/1985 07.00,24.534,13.603,5.84,0.9564,0.5335
07/05/1985 08.00,22.579,13.603,5.274,0.9689,0.5092
07/05/1985 09.00,13.693,7.889,5.118,0.9888,0.521
07/05/1985 10.00,13.165,6.719,4.289,0.9759,0.4509
07/05/1985 11.00,12.486,5.544,4.289,0.9735,0.4513
07/05/1985 12.00,12.486,5.544,4.289,0.9755,0.4265
07/05/1985 13.00,12.486,5.544,4.289,0.9847,0.3942
07/05/1985 14.00,13.178,5.544,4.289,0.9486,0.3339
07/05/1985 15.00,13.693,12.44,12.109,0.9746,0.3275
07/05/1985 16.00,22.587,15.81,13.972,0.9972,0.3681
07/05/1985 17.00,21.021,15.81,14.003,1,0.4548
07/05/1985 18.00,15.4,15.81,14.003,1,0.558
07/05/1985 19.00,15.4,15.81,14.003,1,0.6554
07/05/1985 20.00,15.4,15.81,14.003,1,0.7029
07/05/1985 21.00,15.4,15.81,14.003,1,0.6903
07/05/1985 22.00,15.4,15.81,14.003,0.9978,0.6597
07/05/1985 23.00,22.429,15.81,14.003,0.9824,0.6258
08/05/1985 00.00,26.371,48.368,47.646,0.9755,0.6054
08/05/1985 01.00,26.371,48.368,47.646,0.9593,0.5711
08/05/1985 02.00,26.371,48.368,47.646,0.9604,0.5727
08/05/1985 03.00,26.371,48.368,47.646,0.9733,0.5583
08/05/1985 04.00,26.573,48.368,47.646,0.9815,0.5558
08/05/1985 05.00,27.929,48.368,47.646,0.9489,0.5665
08/05/1985 06.00,31.786,46.879,41.927,0.9445,0.536
08/05/1985 07.00,35.349,43.586,42.005,0.9475,0.5453
08/05/1985 08.00,32.085,41.775,42.005,0.9226,0.5124
08/05/1985 09.00,23.533,32.086,41.669,0.8627,0.4809
08/05/1985 10.00,16.866,29.838,41.669,0.822,0.4505
08/05/1985 11.00,13.693,29.838,42.191,0.8851,0.4828
08/05/1985 12.00,13.693,29.838,42.583,0.8844,0.4966
08/05/1985 13.00,13.693,31.04,43.749,0.8941,0.4807
08/05/1985 14.00,20.369,34.862,44.29,0.8449,0.4386
08/05/1985 15.00,26.436,45.482,45.597,0.7466,0.4051
08/05/1985 16.00,29.362,48.368,47.646,0.8417,0.4122
08/05/1985 17.00,32.905,48.368,47.646,0.8853,0.4675
08/05/1985 18.00,34.126,48.368,47.646,0.9367,0.5162
08/05/1985 19.00,36.289,48.368,47.646,0.9854,0.6011
08/05/1985 20.00,33.896,48.368,47.646,0.9998,0.6249
08/05/1985 21.00,32.592,48.368,47.646,0.9999,0.5954
08/05/1985 22.00,29.623,48.368,47.646,0.9913,0.5687
08/05/1985 23.00,30.918,48.368,47.646,0.9618,0.5484
09/05/1985 00.00,29.026,45.32,46.614,0.3548,0.5195
09/05/1985 01.00,29.026,45.32,46.614,0.36,0.4722
09/05/1985 02.00,29.026,45.32,46.614,0.3231,0.4538
09/05/1985 03.00,29.026,45.32,46.614,0.2843,0.4206
09/05/1985 04.00,29.026,45.32,46.614,0.2396,0.3786
09/05/1985 05.00,30.131,45.32,46.614,0.2093,0.3249
09/05/1985 06.00,35.146,44.49,45.187,0.1819,0.2662
09/05/1985 07.00,36.193,43.049,44.591,0.2025,0.2588
09/05/1985 08.00,31.923,42.23,44.237,0.2247,0.2205
09/05/1985 09.00,30.884,40.54,42.62,0.2023,0.1928
09/05/1985 10.00,30.646,41.138,42.62,0.1932,0.1815
09/05/1985 11.00,30.435,41.138,42.62,0.2436,0.2306
09/05/1985 12.00,30.435,41.231,43.805,0.2335,0.2196
09/05/1985 13.00,30.489,41.231,44.308,0.2141,0.1763
09/05/1985 14.00,31.289,41.923,44.901,0.1396,0.1061
09/05/1985 15.00,31.66,43.966,45.742,0.1147,0.0657
09/05/1985 16.00,32.6,45.434,46.614,0.1257,0.0554
09/05/1985 17.00,33.354,45.663,46.614,0.2055,0.1105
09/05/1985 18.00,34.433,45.865,46.614,0.2873,0.1634
09/05/1985 19.00,37.175,45.865,46.614,0.3316,0.1907
09/05/1985 20.00,36.189,45.373,46.614,0.3089,0.2077
09/05/1985 21.00,33.637,45.373,46.614,0.306,0.2167
09/05/1985 22.00,33.354,45.363,46.614,0.3462,0.2391
09/05/1985 23.00,32.6,45.363,46.614,0.3787,0.2547
10/05/1985 00.00,33.877,50.197,57.753,0.2772,0.2412
10/05/1985 01.00,33.877,50.197,57.753,0.1966,0.1909
10/05/1985 02.00,33.877,50.197,57.753,0.1956,0.1468
10/05/1985 03.00,34.198,50.197,57.753,0.2361,0.1531
10/05/1985 04.00,34.788,50.197,57.753,0.2573,0.1579
10/05/1985 05.00,36.554,50.197,57.753,0.1903,0.1285
10/05/1985 06.00,44.062,48.778,55.879,0.168,0.1002
10/05/1985 07.00,37.613,47.75,54.801,0.1546,0.0924
10/05/1985 08.00,32.905,47.049,53.002,0.0672,0.0505
10/05/1985 09.00,32.803,46.453,53.002,0.037,0.0259
10/05/1985 10.00,32.754,46.453,53.002,0.0237,0.0077
10/05/1985 11.00,32.754,46.572,53.62,0.0856,0.0578
10/05/1985 12.00,32.754,46.734,54.052,0.0836,0.0576
10/05/1985 13.00,32.905,47.059,55.102,0.0389,0.019
10/05/1985 14.00,33.028,47.75,55.505,0,0
10/05/1985 15.00,34.028,49.06,57.248,0,0
